项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
龙舞（湛江人龙舞）,传统舞蹈,广东省湛江市,https://www.ihchina.cn/project_details/12830.html,"龙舞，也称“舞龙”，民间又叫“耍龙”、“耍龙灯”或“舞龙灯”，在全国各地和各民族间广泛分布，其形式品种的多样，是任何其他民间舞都无法比拟的。早在商代的甲骨文中，已出现以数人集体祭龙求雨的文字；汉代董仲舒《春秋繁露》的记录中已有明确的各种舞龙求雨的记载；此后历朝历代的诗文中记录宫廷或民间舞龙的文字屡见不鲜。直至现在，龙舞仍是民间喜庆节令场合普遍存在的舞蹈形式之一。龙舞最基本的表现手段是其道具造型、构图变化和动作套路。根据龙形道具的扎制材料的不同，分为布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等等；北方龙舞的制作一般高大粗重，风格古朴刚劲；南方龙舞则精巧细致，活泼敏捷。龙舞从色彩上可分为黄、白、青、红、黑等，以黄龙最为尊贵。龙舞的构图和动作一般具有“圆曲”、“翻滚”、“绞缠”、“穿插”、“窜跃”等特征。龙舞的传统表演程序一般为：“请龙”、“出龙”、“舞龙”和“送龙”。民间有“七八岁玩草龙，十五六耍小龙，青壮年舞大龙”的说法。舞龙人数少则一人舞双龙，多则百人舞一大龙。
龙是中华民族的图腾和信奉的祖先；龙舞是华夏精神的象征，它体现了中华民族团结合力、奋发开拓的精神面貌，包含了天人和谐、造福人类的文化内涵，是中国人在吉庆和祝福时节最常见的娱乐方式，气氛热烈，催人振奋，是中华民族极为珍贵的文化遗产。
广东省东海岛东山镇东山圩村的人龙舞素有“东方一绝”的美称。表演时，几十至数百名青壮年和少年均穿短裤，以人体相接，组成一条“长龙”。在锣鼓震天、号角齐鸣中，“长龙”龙头高昂，龙身翻腾，龙尾劲摆，一如蛟龙出海，排山倒海，势不可挡，显现出独特的海岛色彩和浓厚的乡土气息，是东海岛乃至雷州半岛经久不衰的民间风俗和大型广场娱乐活动的重要组成部分。每逢春节、元宵、中秋佳节和一些重大喜庆节日，东山圩村必连舞几个晚上“人龙”，东西两街户户张灯结彩，家家倾巢而出，人流如潮，热闹非凡。
据艺人传说，人龙舞大约始于明末，被清军打败的明军撤退到雷州半岛和东海岛，适逢中秋，地方百姓为鼓舞明军士气，编排了这个舞蹈。此后人龙舞便在这里流传开来，至清乾嘉时达于鼎盛。人龙舞是东海岛特殊社会历史因素与地域自然条件的产物，它将古海岛群众娱龙、敬龙、祭海、尊祖、奉神等多种风俗融入“人龙”之中，形成了自创一体、独具一格的龙舞表演形式和“人龙”精神。湛江人龙舞有起龙、龙点头、龙穿云、龙卷浪等独具特色的表演程式，表演者练就了快速托人上肩的稳健动作和步法，队形流畅多变，动作一气呵成，远望动感十足，近观粗犷雄壮，成为中华龙文化延伸与发展的重要组成部分。
时代变迁，人龙舞逐渐失去了往日的吸引力，处于衰落状态，为保护民间文化遗产，有必要对它进行尽快抢救和整理。",[],[]
龙舞（汕尾滚地金龙）,传统舞蹈,广东省汕尾市,https://www.ihchina.cn/project_details/12831.html,"龙舞，也称“舞龙”，民间又叫“耍龙”、“耍龙灯”或“舞龙灯”，在全国各地和各民族间广泛分布，其形式品种的多样，是任何其他民间舞都无法比拟的。早在商代的甲骨文中，已出现以数人集体祭龙求雨的文字；汉代董仲舒《春秋繁露》的记录中已有明确的各种舞龙求雨的记载；此后历朝历代的诗文中记录宫廷或民间舞龙的文字屡见不鲜。直至现在，龙舞仍是民间喜庆节令场合普遍存在的舞蹈形式之一。龙舞最基本的表现手段是其道具造型、构图变化和动作套路。根据龙形道具的扎制材料的不同，分为布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等等；北方龙舞的制作一般高大粗重，风格古朴刚劲；南方龙舞则精巧细致，活泼敏捷。龙舞从色彩上可分为黄、白、青、红、黑等，以黄龙最为尊贵。龙舞的构图和动作一般具有“圆曲”、“翻滚”、“绞缠”、“穿插”、“窜跃”等特征。龙舞的传统表演程序一般为：“请龙”、“出龙”、“舞龙”和“送龙”。民间有“七八岁玩草龙，十五六耍小龙，青壮年舞大龙”的说法。舞龙人数少则一人舞双龙，多则百人舞一大龙。
龙是中华民族的图腾和信奉的祖先；龙舞是华夏精神的象征，它体现了中华民族团结合力、奋发开拓的精神面貌，包含了天人和谐、造福人类的文化内涵，是中国人在吉庆和祝福时节最常见的娱乐方式，气氛热烈，催人振奋，是中华民族极为珍贵的文化遗产。
根据广东省汕尾市南溪村老人黄天枢藏书中的记载和部分知情者的叙述，“滚地金龙”始创于南宋，明嘉靖年间，黄氏光昭公一支从福建漳州移居广东陆丰南溪村，带来《滚地金龙演史传》的传本。黄氏南溪“滚地金龙”繁衍了十七代。后来由该村的金龙艺师、传统武术师传到陆丰潭西镇深沟村，大安镇的安博、下安联、顶潭、安塘村，西南镇的两军、下村，陆丰城东镇的上神山村等地。
南溪村“滚地金龙”表演时，由二人钻入“龙身被套”，一人舞龙头，一人舞龙尾。整个表演过程分为“开场见礼”、“打围巡洞”、“游潭戏水”、“抻筋洗鳞”、“伏蛰闻雷”、“迎雷起舞”、“驾云飞腾”、“收场还礼”八个舞段，表演中模仿的龙旋舞飞腾、戏水嬉耍、沉思奋醒、柔静盘曲、勇猛奋进等动作。伴奏用威武雄壮、嘹亮开阔的海陆丰正字戏的“牌子大锣鼓”，大唢呐按不同的表演情节吹奏不同的曲调，有【宫娥怨】、【哭皇天】、【山坡羊】、【八板头】等曲牌。表情丰富、套路众多、舞段精彩、技艺兼善是这个舞蹈的基本特点。
1996年，南溪村被广东省文化厅授予“民族民间艺术之乡”称号，滚地金龙被编入《中国舞蹈志》，并在国家和省级地区的重大活动中多次获奖。","[{'name': '黄锐胜', 'gender': '男', 'birth_date': '1943.10.18', 'ethnicity': '汉族'}]",[]
龙舞（浦江板凳龙）,传统舞蹈,浙江省浦江县,https://www.ihchina.cn/project_details/12829.html,"龙舞，也称“舞龙”，民间又叫“耍龙”、“耍龙灯”或“舞龙灯”，在全国各地和各民族间广泛分布，其形式品种的多样，是任何其他民间舞都无法比拟的。早在商代的甲骨文中，已出现以数人集体祭龙求雨的文字；汉代董仲舒《春秋繁露》的记录中已有明确的各种舞龙求雨的记载；此后历朝历代的诗文中记录宫廷或民间舞龙的文字屡见不鲜。直至现在，龙舞仍是民间喜庆节令场合普遍存在的舞蹈形式之一。龙舞最基本的表现手段是其道具造型、构图变化和动作套路。根据龙形道具的扎制材料的不同，分为布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等等；北方龙舞的制作一般高大粗重，风格古朴刚劲；南方龙舞则精巧细致，活泼敏捷。龙舞从色彩上可分为黄、白、青、红、黑等，以黄龙最为尊贵。龙舞的构图和动作一般具有“圆曲”、“翻滚”、“绞缠”、“穿插”、“窜跃”等特征。龙舞的传统表演程序一般为：“请龙”、“出龙”、“舞龙”和“送龙”。民间有“七八岁玩草龙，十五六耍小龙，青壮年舞大龙”的说法。舞龙人数少则一人舞双龙，多则百人舞一大龙。
龙是中华民族的图腾和信奉的祖先；龙舞是华夏精神的象征，它体现了中华民族团结合力、奋发开拓的精神面貌，包含了天人和谐、造福人类的文化内涵，是中国人在吉庆和祝福时节最常见的娱乐方式，气氛热烈，催人振奋，是中华民族极为珍贵的文化遗产。
浦江县位于浙江中部偏西，金华市北部。据浦江白马镇夏张村张姓族谱载，自唐朝始，“龙腾灯舞闹元宵”便成了浦江民间的习俗，浦江县志中称之为“灯节”。浦江板凳龙盛行于浦江县乡村，广泛流传于江南沿海各地。综观浦江板凳龙的传承发展，唐代为其孕育期，宋、元为其成熟期，明、清为其鼎盛期；中华人民共和国成立后，尤其是改革开放以后，为其弘扬传承期。
从构造上看，浦江板凳龙由龙头、龙身（子灯）、龙尾三部分组成，俗称长灯。根据龙头造型，可分仰天龙、俯地龙、大虾龙等类别。因凳板（龙身）上的设置造型不同，亦有方灯、酒坛灯、字灯等十一种不同的形态。每逢节日或重大庆典兴灯，以麦饼团、剪刀箍、甩尾巴为主要表演阵式。
浦江板凳龙，顾名思义就是一条条用单个板凳串联而成的游动的龙灯，它让人们充分感受到广场民间舞蹈气势恢宏、刚强柔美的特征，在锣声、号角、铳声震天，喝彩声此起彼伏的氛围中接受和领悟娱己娱人的生活习俗和敬天顺人的民众信仰。一条浦江板凳龙几乎就是一个艺术综合体，它集书法、绘画、剪纸、刻花、雕塑艺术和扎制编糊工艺为一体，融体育、杂技、舞蹈为一炉。游动起来的龙舞兼有粗犷、细腻、奔放、严整的风格，通过这种激情与哲理、娱乐教化合一的舞蹈，人们得到了感官和心灵的双重满足。浦江板凳龙是地道的百姓文化，广场性、广泛性、惊险性为其主要特征，其参加人数之多、活动场地之大，在同类形式中实属罕见。
浦江板凳龙保留了中国尤其是浙中和江南沿海一带“龙信仰”的民间文化传统，融汇了书画、剪纸等民间艺术的民间形态，传承了群众体育和广场舞蹈的艺术形式，具有民俗、历史研究价值和民间工艺传承功能，在浦江和浙中及江南沿海一带产生了深远而广泛的影响。但时代变迁所造成的冲击也不可避免地降临在浦江板凳龙身上，使它的传承陷入窘境，亟待抢救与保护。",[],[]
龙舞（长兴百叶龙）,传统舞蹈,浙江省长兴县,https://www.ihchina.cn/project_details/12828.html,"龙舞，也称“舞龙”，民间又叫“耍龙”、“耍龙灯”或“舞龙灯”，在全国各地和各民族间广泛分布，其形式品种的多样，是任何其他民间舞都无法比拟的。早在商代的甲骨文中，已出现以数人集体祭龙求雨的文字；汉代董仲舒《春秋繁露》的记录中已有明确的各种舞龙求雨的记载；此后历朝历代的诗文中记录宫廷或民间舞龙的文字屡见不鲜。直至现在，龙舞仍是民间喜庆节令场合普遍存在的舞蹈形式之一。龙舞最基本的表现手段是其道具造型、构图变化和动作套路。根据龙形道具的扎制材料的不同，分为布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等等；北方龙舞的制作一般高大粗重，风格古朴刚劲；南方龙舞则精巧细致，活泼敏捷。龙舞从色彩上可分为黄、白、青、红、黑等，以黄龙最为尊贵。龙舞的构图和动作一般具有“圆曲”、“翻滚”、“绞缠”、“穿插”、“窜跃”等特征。龙舞的传统表演程序一般为：“请龙”、“出龙”、“舞龙”和“送龙”。民间有“七八岁玩草龙，十五六耍小龙，青壮年舞大龙”的说法。舞龙人数少则一人舞双龙，多则百人舞一大龙。
龙是中华民族的图腾和信奉的祖先；龙舞是华夏精神的象征，它体现了中华民族团结合力、奋发开拓的精神面貌，包含了天人和谐、造福人类的文化内涵，是中国人在吉庆和祝福时节最常见的娱乐方式，气氛热烈，催人振奋，是中华民族极为珍贵的文化遗产。
长兴百叶龙发源并流传于浙江省长兴县林城镇一带，至今已有一百六十多年的历史。
传统百叶龙多在庙会及节庆时表演，先从“游四门”、“圆场”等队形开始，当荷花灯聚成圆圈、相互连接以构成“龙”形时，外圈舞队热烈舞蹈，以遮引观众视线；“龙”一成形，即腾空跃起，众舞队立时散开，突出百叶龙，形成高潮。
百叶龙的表演方式也划分为舞台舞、行街舞、广场舞等不同形式，且日趋复杂，以适应不同的表演场合。其主要队形有长蛇阵、接龙、踩四门、剪刀阵、走四角等，主要动作有游龙、滚龙、龙盘柱、腾龙、卧龙、睡龙、龙出水、龙吐须等。
百叶龙舞蹈表演时，荷花在瞬间突变成龙是其最显著的特点，由此将中国传统的舞龙转化成龙舞，通过湖水荡漾、荷叶摆动、荷花盛开、彩蝶扑飞、荷花变龙、蛟龙嬉戏、龙变荷花等动作和情节，完成一个完美的舞蹈过程，展出江南水乡的绝美意境。
1957年，百叶龙荣获第二届全国民间音乐舞蹈汇演特等奖，由周恩来总理推荐参加莫斯科“第六届世界青年大学生联欢节”演出，荣获金奖，2000年又获“群星奖”舞蹈大赛金奖。
长兴百叶龙作为中国汉民族一种独特的民间舞蹈，具有极高的艺术价值。时代的变迁给长兴百叶龙的有序传承带来了影响，使这一宝贵的民间艺术形式面临生存危机。为保护、传承百叶龙艺术，长兴地方政府未雨绸缪，采取了一系列有效措施，一个保护地方文化资源、共创特色文化品牌的良好氛围正在形成。","[{'name': '谈小明', 'gender': '男', 'birth_date': '1949.11', 'ethnicity': '汉族'}]",[]
龙舞（奉化布龙）,传统舞蹈,浙江省奉化市,https://www.ihchina.cn/project_details/12827.html,"龙舞，也称“舞龙”，民间又叫“耍龙”、“耍龙灯”或“舞龙灯”，在全国各地和各民族间广泛分布，其形式品种的多样，是任何其他民间舞都无法比拟的。早在商代的甲骨文中，已出现以数人集体祭龙求雨的文字；汉代董仲舒《春秋繁露》的记录中已有明确的各种舞龙求雨的记载；此后历朝历代的诗文中记录宫廷或民间舞龙的文字屡见不鲜。直至现在，龙舞仍是民间喜庆节令场合普遍存在的舞蹈形式之一。龙舞最基本的表现手段是其道具造型、构图变化和动作套路。根据龙形道具的扎制材料的不同，分为布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等等；北方龙舞的制作一般高大粗重，风格古朴刚劲；南方龙舞则精巧细致，活泼敏捷。龙舞从色彩上可分为黄、白、青、红、黑等，以黄龙最为尊贵。龙舞的构图和动作一般具有“圆曲”、“翻滚”、“绞缠”、“穿插”、“窜跃”等特征。龙舞的传统表演程序一般为：“请龙”、“出龙”、“舞龙”和“送龙”。民间有“七八岁玩草龙，十五六耍小龙，青壮年舞大龙”的说法。舞龙人数少则一人舞双龙，多则百人舞一大龙。
龙是中华民族的图腾和信奉的祖先；龙舞是华夏精神的象征，它体现了中华民族团结合力、奋发开拓的精神面貌，包含了天人和谐、造福人类的文化内涵，是中国人在吉庆和祝福时节最常见的娱乐方式，气氛热烈，催人振奋，是中华民族极为珍贵的文化遗产。
奉化布龙因起源和流布于浙江奉化而得名，是全国颇有影响的代表性龙舞之一。它由敬神、请神、娱神的民间仪式逐渐演变成为富有特色的民间舞蹈，迄今已有八百多年历史。
舞得活、舞得圆、神态真、套路多、速度快是奉化布龙的主要艺术特征。整个舞蹈由盘、滚、游、翻、跳、戏等基本套路和小游龙、大游龙、龙钻尾等过渡动作组成，舞者动作矫健，舞姿变化多端，技艺娴熟。所有舞蹈动作都在龙的游动中进行，能做到“形变龙不停，龙走套路生”，“人紧龙也圆，龙飞人亦舞”，造型生动，转换巧妙，动作间的衔接和递进十分紧凑。由于龙身轻，舞动起来速度快，龙圈环环相扣，龙身紧紧缠绕。奉化布龙传统套路多达四十余个，为一般龙舞所罕见，其中有的已被用作国家体育舞龙比赛的规定动作，为大江南北的龙舞所移植。
由于奉化布龙的文化价值较突出，且民间流布的生态环境面临潜在的危机，故地方政府已将它率先列入保护范畴。1990年，奉化布龙入选《中国民族民间舞蹈集成（浙江卷）》；1996年，奉化市被文化部命名为“中国民间艺术之乡”；2005年，奉化布龙被浙江省政府列入首批非物质文化遗产代表作名录。","[{'name': '陈行国', 'gender': '男', 'birth_date': '1961.04', 'ethnicity': '汉族'}]",[]
龙舞（泸州雨坛彩龙）,传统舞蹈,四川省泸县,https://www.ihchina.cn/project_details/12833.html,"龙舞，也称“舞龙”，民间又叫“耍龙”、“耍龙灯”或“舞龙灯”，在全国各地和各民族间广泛分布，其形式品种的多样，是任何其他民间舞都无法比拟的。早在商代的甲骨文中，已出现以数人集体祭龙求雨的文字；汉代董仲舒《春秋繁露》的记录中已有明确的各种舞龙求雨的记载；此后历朝历代的诗文中记录宫廷或民间舞龙的文字屡见不鲜。直至现在，龙舞仍是民间喜庆节令场合普遍存在的舞蹈形式之一。龙舞最基本的表现手段是其道具造型、构图变化和动作套路。根据龙形道具的扎制材料的不同，分为布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等等；北方龙舞的制作一般高大粗重，风格古朴刚劲；南方龙舞则精巧细致，活泼敏捷。龙舞从色彩上可分为黄、白、青、红、黑等，以黄龙最为尊贵。龙舞的构图和动作一般具有“圆曲”、“翻滚”、“绞缠”、“穿插”、“窜跃”等特征。龙舞的传统表演程序一般为：“请龙”、“出龙”、“舞龙”和“送龙”。民间有“七八岁玩草龙，十五六耍小龙，青壮年舞大龙”的说法。舞龙人数少则一人舞双龙，多则百人舞一大龙。
龙是中华民族的图腾和信奉的祖先；龙舞是华夏精神的象征，它体现了中华民族团结合力、奋发开拓的精神面貌，包含了天人和谐、造福人类的文化内涵，是中国人在吉庆和祝福时节最常见的娱乐方式，气氛热烈，催人振奋，是中华民族极为珍贵的文化遗产。
四川泸州雨坛彩龙以其悠久的历史和浪漫的龙舞表演艺术被誉为“东方活龙”。清光绪十八年左右，当地艺人将原有的“草把龙”改成彩龙，到1919年，出现了第一条雨坛彩龙。自此每逢年节或婚丧嫁娶，当地百姓都要舞彩龙。
雨坛彩龙的表演重在一个“活”字，“人龙合一”。表演时舞者“动于中而形于外”，“心有性情，手衍神色”，“手随眼动，眼随心动”。在川剧打击乐的伴奏下，龙与“宝”交织缠绵，紧紧呼应，在龙舞中对龙的个性特征、生活情态进行生动的描摹。雨坛彩龙按连绵不断的太极图案行进表演，套路变幻莫测，表演活泼灵动，变化多端，或脱衣，或翻滚，或叹气，或擦痒，极显龙之性情。在此过程中，舞者与龙的情感融为一体。
在漫长的表演实践中，雨坛彩龙的传人们不断更新、丰富表演内容，形成了完整的表演套路和经典的动作造型，如龙出洞、龙抢宝、龙脱衣、龙背剑、龙叹气、龙砌塔、龙抱柱、黄龙滚、倒挂金钩、太子骑龙等，最大限度地展示了人们对龙的想象。
雨坛彩龙的龙头造型独特，主要依据泸县全国重点文物保护单位龙脑桥的龙头设计，额高，嘴短，双目突出可动，下颌开合自如，形象既威武有神，又憨愚可亲。龙身用竹篾扎制成骨架，分组分节，可长可短。整个龙身用竹篾扎成圈，相互串联，套上龙衣后灵活多变。龙尾也区别于一般的火炬尾、蛇形尾，呈鲢鱼状，极富情趣。
以艺人罗银坤等罗氏兄弟为代表，构成了雨坛彩龙的传承人系统。在当代，这个传人系统大大拓展，不仅有一批青年人加入，而且重庆、铜梁、成都等地还派人来学艺，雨坛彩龙的流布区域由此得到了扩展。时下，雨坛彩龙同样面临新时代的挑战，急需建立保护和传承机制。","[{'name': '罗德书', 'gender': '男', 'birth_date': '1949.12', 'ethnicity': '汉族'}]",[]
龙舞（易县摆字龙灯）,传统舞蹈,河北省易县,https://www.ihchina.cn/project_details/12835.html,"龙舞也称“舞龙”，民间又叫“耍龙”、“耍龙灯”、“舞龙灯”，是中国分布最广、影响最为深远的一种民间舞蹈。这种舞蹈具有多样的表现形式，不同民族、不同地域的龙舞风格迥然不同。
根据龙的造型来区分，龙舞有布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等多种形态，龙的形态不同，其舞蹈造型和舞蹈技法也各不相同。中国龙舞的传统表演程序一般由“请龙”、“出龙”、“舞龙”、“送龙”等环节组成。龙舞中蕴涵着开拓奋进、天人合一的文化内涵，是中华民族精神和文化遗产的重要组成部分。
河北省易县西陵镇忠义村位于清西陵，它始建于清代雍正元年（1723），原为建造泰妃陵的内务府衙门，辛亥革命后更名为“忠义村”，摆字龙灯即在这里长期流传。易县摆字龙灯系因龙体内置灯并可用龙体摆出各种字形而得名，又因龙体分节而产生“节龙”、“段龙”的别名。据传它原是乾隆年间成立泰妃陵衙门时由承德避暑山庄带来，至今已有二百八十余年历史。
摆字龙灯由13节龙身组成，另加领龙绣球1个。龙身又称“龙节”，外罩绘有龙鳞、龙爪的龙衣。每节龙身长1.2米，直径约0.5米，节中央有一个固定的把手，身内设三环套月式蜡烛签3个。这种蜡烛签设置精巧，舞动时烛火始终朝上，不会熄灭。摆字龙灯由14人表演，引龙人“蜘蛛”在前领舞，另外13人分别举着龙头、龙身、龙尾摆字。表演常在晚上进行，届时先让周围的光线全部暗下来，而后在锣鼓镲铙的伴奏下，一条火龙夭矫起舞，舞龙者不断变换队形摆出汉字，组成“天下太平”、“安居乐业”、“立（利）见大人”、“正大光明”等吉祥祝福的词句。龙灯队形变化丰富，有龙摆尾、地卧龙、天卧鱼、龙塔垛、跑八字等多种形状。在整个表演中，龙尾可以单独行动，每个字的最后一笔均由龙尾完成，每摆好一字，龙尾都要绕场一周，再到达应在的位置，显示出轻松幽默、灵动活泼的特色。
易县摆字龙灯对于弘扬满族文化传统、保护和发展民间艺术具有推动作用。目前，易县摆字龙灯的传承人年事已高，加上当地民众的文化保护意识不强，这一古老的民间龙舞传承困难，濒临失传，亟待抢救保护。",[],[]
龙舞（曲周龙灯）,传统舞蹈,河北省曲周县,https://www.ihchina.cn/project_details/12834.html,"龙舞也称“舞龙”，民间又叫“耍龙”、“耍龙灯”、“舞龙灯”，是中国分布最广、影响最为深远的一种民间舞蹈。这种舞蹈具有多样的表现形式，不同民族、不同地域的龙舞风格迥然不同。
根据龙的造型来区分，龙舞有布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等多种形态，龙的形态不同，其舞蹈造型和舞蹈技法也各不相同。中国龙舞的传统表演程序一般由“请龙”、“出龙”、“舞龙”、“送龙”等环节组成。龙舞中蕴涵着开拓奋进、天人合一的文化内涵，是中华民族精神和文化遗产的重要组成部分。
曲周龙灯起源于宋代，是河北省曲周县独有的一种传统民间舞蹈。据传，宋代曲周县十年九涝，禾稼欠收，当地农民贫困交加。为求龙王保佑风调雨顺、五谷丰登，人们特地制作了一条体内燃灯的龙，起名“龙灯”，舞动起来以表对龙王的崇仰。其后形成元宵舞龙灯的习俗，代代相传，延续至今。曲周龙灯最初兴起于曲周镇的东街村、南甫村，现已扩展到十个村落，而以东街村的龙灯最为典型。
曲周龙灯造型别具一格，龙头用竹篾编成，威武雄壮，大有雄霸天地、气吞八荒的气概。龙舞表演基本在夜晚进行，龙灯仪仗规模宏大，舞法奇特多变，有盘龙、滚龙、钻龙、跑龙等二十多种表演方式。表演开始，鼓乐手敲锣打鼓，纸糊的鱼、鳖、虾、蟹、河蚌等水族在龙前引领，打开场子。而后十个舞龙人随着鼓点摆开架势，大红蜘蛛上下蹿跳，龙头紧咬蜘蛛不放，龙身一节牵一节划着倒弧舞动起来，场面火爆而热烈。龙灯内点燃的油捻映照着随舞蹈而跳动的鳞片，呈现出或明或暗的效果。持火把人舞动烟火，冒出带着浓重烟雾的火球，给整个表演笼罩上一层神秘朦胧的色彩。
曲周龙灯是汉民族龙灯舞的典型代表，其圆身龙灯属于一种独特的创造。目前因经费短缺、制作和演出无保障、后备人才缺乏等缘由，曲周龙灯面临着严重的生存危机，亟待抢救。","[{'name': '郑玉华', 'gender': '男', 'birth_date': '1939.02', 'ethnicity': ''}]",[]
龙舞（金州龙舞）,传统舞蹈,辽宁省大连市金州区,https://www.ihchina.cn/project_details/12836.html,"龙舞也称“舞龙”，民间又叫“耍龙”、“耍龙灯”、“舞龙灯”，是中国分布最广、影响最为深远的一种民间舞蹈。这种舞蹈具有多样的表现形式，不同民族、不同地域的龙舞风格迥然不同。
根据龙的造型来区分，龙舞有布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等多种形态，龙的形态不同，其舞蹈造型和舞蹈技法也各不相同。中国龙舞的传统表演程序一般由“请龙”、“出龙”、“舞龙”、“送龙”等环节组成。龙舞中蕴涵着开拓奋进、天人合一的文化内涵，是中华民族精神和文化遗产的重要组成部分。
金州龙舞又称“西门外龙舞”，流行于辽宁省大连市金州地区，至今已传承九代，历史长达一百二十余年。清代光绪七年（1881），毅军提督刘盛休率马步十二营驻防金州，每逢元宵节，均在军营内表演龙舞，但不许外传。光绪十一年（1885）至十三年（1887）铭字军接防，每年灯节依然耍龙。此时百姓可以进到营中与官兵们一起观看，金州西门外园艺村的扎棚匠陈德员和纸匠李田英利用这一机会偷仿了一条龙并逐渐加以改造，由此形成神奇而富有魅力的金州龙舞。
金州龙舞多在农闲、节庆时作助兴之用，动作变化多端，已成为带有辽南地区特色的民间舞蹈形式。表演中，一支舞龙队由两条龙和一个龙珠组成，共19人。舞姿变化多端，花样近40种。伴奏音乐主要运用东北秧歌的曲牌，对乐器、演奏的曲牌没有严格的要求。龙的形象剽悍俊美，具有审美价值；龙的动作的配合展现出中华民族的气质，并有着浓郁的乡土气息。
金州龙舞作为流传于民间久盛不衰的艺术形式，已不再是农民农闲时的消遣，也不单是节日里的助兴节目，而是具有辽南地区特色的民间舞种，具有很高的历史文化价值。近年来，在市场经济大潮的冲击和现代生活方式的影响下，金州龙舞传承困难，目前只有两支龙灯队坚持活动，如不及时加以抢救保护，这一珍贵的民间舞蹈的表现形式面临消亡危机。","[{'name': '李成家', 'gender': '男', 'birth_date': '1957.02', 'ethnicity': '汉族'}]",[]
龙舞（舞草龙）,传统舞蹈,上海市松江区,https://www.ihchina.cn/project_details/12837.html,"龙舞也称“舞龙”，民间又叫“耍龙”、“耍龙灯”、“舞龙灯”，是中国分布最广、影响最为深远的一种民间舞蹈。这种舞蹈具有多样的表现形式，不同民族、不同地域的龙舞风格迥然不同。
根据龙的造型来区分，龙舞有布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等多种形态，龙的形态不同，其舞蹈造型和舞蹈技法也各不相同。中国龙舞的传统表演程序一般由“请龙”、“出龙”、“舞龙”、“送龙”等环节组成。龙舞中蕴涵着开拓奋进、天人合一的文化内涵，是中华民族精神和文化遗产的重要组成部分。
草龙求雨是上海市松江区叶榭镇的古老习俗，相传唐代这里曾遇到一场旱灾，八仙中的韩湘子是叶榭镇埝泾村人，为解家乡危难，召来东海青龙普降大雨，使叶榭镇盐铁塘两岸得获甦生。以后乡民每年都以金黄色稻草扎成牛头、虎口、鹿角、蛇身、鹰爪、凤尾的四丈四节草龙，以祈风调雨顺。在传承过程中，逐渐形成了草龙舞、滚灯舞、水族舞等民俗舞蹈。
舞草龙是一种群体性的祭祀活动，在每年农历的五月十三、九月十三当地关帝庙会时举行。活动包括“祷告”、“行云”、“求雨”、“取水”、“降雨”、“滚龙”、“返宫”7个环节，仪式过程中供奉象征韩湘子的“神箫”和“青龙王”牌位，摆上陈稻谷、麦、豆、浜瓜、鲤鱼等供品以表感恩之情。表演中，舞龙的人充分运用手（甩、摆、翻）、眼（望、顾、盼）、身（转、仰、扭）、步（踩、蹲、蹉）四法，全队配合，箫龙合一。演到“降雨”段式时，8名村姑边跳欢快的“丰收舞”步，边将手中盆、桶之水不断泼向观众，称为“泼龙水”，泼到龙水即为吉利，故而观灯者纷纷争着让村姑泼水，将草龙舞推向高潮。
风格古朴的舞草龙具有深厚的文化内涵，具有独特性和代表性，地域风格异常鲜明。直至1950年，叶榭镇还为解除旱情而举行了舞草龙仪式。其后，这一活动随着庙会的式微而长期中断。近年来，舞草龙在叶榭镇有所恢复，但许多技艺都已逐渐失传，亟待抢救保护。","[{'name': '费土根', 'gender': '男', 'birth_date': '1947.01', 'ethnicity': ''}]",[]
