项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
温州鼓词,曲艺,浙江省瑞安市,https://www.ihchina.cn/project_details/13609.html,"温州鼓词是流行于浙江温州及其毗邻地区的一个曲艺品种，俗称“唱词”。因过去的艺人多为盲人，故又称为“瞽词”或“盲词”。它用温州方言表演，具有浓厚的地方色彩和独特的艺术风格，在清代中期已见流传。
温州鼓词的表演形式说唱相间，唱腔音乐为板腔体，基本曲调为“吟调”，节奏整齐，朗朗上口，板式变化丰富。其演出以一人“单档”为主（也有夫妻、兄妹、师徒等双档形式），演员自弹牛筋琴伴奏说唱。20世纪70年代后，曾出现过３人以上的组合演出形式。
温州鼓词的艺术传人已知的有清代的白门松、阿光儿、毛行发、陈昌德，民国时期的曹岱卿、陈壬莲、李庆新、李林姆、白象珍、王阿坤，中华人民共和国成立以来的管华山、阮世池、郑明钦、丁凌生、陈志雄、方克多、徐玉燕、林秀珍等。温州鼓词艺术积累十分深厚，传统节目众多，其中包括神话题材的《南游》和《封神》，公案题材的《包公案》，讲史题材的《征东》和《征西》，世情题材的《十二红》和《八美图》，武侠题材的《七侠五义》和《七剑十三侠》等，新编节目有《海英》、《铁道游击队》、《小二黑结婚》、《秋香爱社》等。
进入21世纪以来，温州鼓词的发展面临困境，演出很少，传人断档，急需保护。","[{'name': '陈志雄', 'gender': '男', 'birth_date': '1937.10.02', 'ethnicity': '汉族'}, {'name': '方克多', 'gender': '男', 'birth_date': '1942.12', 'ethnicity': '汉族'}, {'name': '阮世池', 'gender': '男', 'birth_date': '1929.09.11', 'ethnicity': '汉族'}]",[]
温州鼓词,曲艺,浙江省平阳县,https://www.ihchina.cn/project_details/13610.html,"温州鼓词是用温州方言演唱的一种民间说唱艺术，是浙江和华东地区的主要曲种之一，其最主要的乐器牛筋琴独一无二，具有浓厚的地方色彩和独特的艺术风格。
据《平阳县志》和《温州曲艺音乐集成》记载，温州鼓词始于明代，由横阳（今平阳）的里巷歌谣与词曲合并而成，后承受戏曲鼓乐衣钵及吸收民间曲调而发展起来。清同治十一年（1872）《温州竹枝词》刊本收方鼎锐所作：“乡评难免口雌黄，演出《荆钗》枉断肠。此日豆棚人共坐，盲词村鼓唱娘娘。”可见到了清中叶，温州鼓词已十分流行。
温州鼓词分大词和平词两种。大词又称“灵经”，俗称“娘娘词”，因其内容以歌颂陈十四娘娘为民收妖除恶的功德，唱此词的民间信仰仪式相当隆重，故称“大词”。平词主要演唱各种侠义故事、传说、小说类作品。
温州鼓词有唱有说，以唱为主。它的唱腔基本曲调有慢板、流水、紧板等几十个板式。由于温州鼓词是用温州方言演唱，因此各地语音不同，唱腔也各有特色。其句法结构基本上是七字句，有时也运用五字句及叠板等形式。
温州鼓词演唱用的主要乐器有扁鼓、牛筋琴、三粒板、小抱月等，其最主要的乐器牛筋琴系平阳清末著名词师陈昌牌所创造。牛筋琴的问世，为温州鼓词的发展起了极大的改革和推进作用。目前平阳还有四十多位鼓词艺人唱响瓯江南北。
温州鼓词区域文化特征突出，具有民间文学艺术和社会习俗研究价值。","[{'name': '王晗华', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
陕北说书,曲艺,陕西省延安市,https://www.ihchina.cn/project_details/13611.html,"陕北说书是西北地区十分重要的曲艺说书形式，主要流行于陕西省北部的延安和榆林等地。最初是由穷苦盲人运用陕北的民歌小调演唱一些传说故事，后来吸收眉户、秦腔及道情和信天游的曲调，逐步形成为说唱表演长篇故事的说书形式。陕北说书的传统表演形式是艺人采用陕北方音，手持三弦或琵琶自弹自唱、说唱相间地叙述故事。根据伴奏乐器的不同，或称之为“三弦书”，或称之为“琵琶书”。到20世纪三四十年代，陕北说书在著名艺人韩起祥等的改造下，发展成一人同时操用大三弦（或琵琶）、梆子、耍板、名叫“麻喳喳”的击节木片和小锣（或钹）五种乐器进行伴奏的曲艺说书形式。陕北说书的唱词通俗流畅，有浓郁的地方特色；曲调比较丰富，风格激扬粗犷，素有“九腔十八调”之称，其中常用的有【单音调】、【双音调】、【西凉调】、【山东腔】、【平调】、【哭调】、【对对调】、【武调】等。陕北说书的传统节目很多，其中代表性的长篇有《花柳记》、《摇钱记》、《观灯记》、《雕翎扇》等,短段有《张七姐下凡》等。从20世纪40年代起，陕甘宁边区文协成立了说书组，由新文艺工作者林山等帮助韩起祥和其他艺人陆续编演了一些配合革命斗争的新书目，如《刘巧团圆》、《王丕勤走南路》、《宜川大胜利》、《翻身记》、《我给毛主席说书》等。韩起祥和刘绪旺、党福祥、王进考等是富有影响的陕北说书名艺人。近些年来，陕北说书的发展陷入困境，老艺人们逐渐离世，艺术传承后继乏人，急需扶持和保护。","[{'name': '曹伯炎', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '解明生', 'gender': '男', 'birth_date': '1951.10.23', 'ethnicity': '汉族'}, {'name': '韩应莲', 'gender': '女', 'birth_date': '1957.06.16', 'ethnicity': '汉族'}]",[]
福州伬艺,曲艺,福建省福州市,https://www.ihchina.cn/project_details/13612.html,"福州伬艺是一种传统的曲艺唱曲形式，流行于福建省的福州市及闽侯、长乐、连江、福清等县，并传播到台湾省及港澳地区，在缅甸、新加坡、印度尼西亚等国的福州籍华侨聚居区也有演唱。它原名唱。自1943年从业艺人成立“福州市艺乐唱联谊会”始，定名为福州艺。
相传福州伬艺是由民间卖唱艺人在民歌小调的基础上参照民间社火活动创造发展而来，约形成于明代嘉靖年间。清代出现了不少以表演艺为主的民间班社，称为“社”，著名的有达云霄、驾云天、雅乐天、同乐轩等。太平天国时期，浙江、安徽、江西的流民大量逃亡福建，随来的艺人聚集在福州的经院巷和较场沿一带，以江淮小调、莲花落及弋阳腔沿街卖唱，对当地的艺产生较大影响。抗日战争后，艺表演渐趋衰落。中华人民共和国成立之初，有关部门对福州艺进行扶持，成立了福州市艺工作者联谊会，建立了5处专门表演艺的场所，并组织艺人成立演出队和演唱小组进行演出。1960年又成立了以表演艺为主的福州市曲艺团，使这门传统艺术得以复兴。
福州艺使用福州方音说唱，表演形式通常为一至二人自操二胡或三弦说唱表演，以唱为主，间有说表，另有人以三弦、月琴、低胡等伴奏。其中说唱表演的长篇节目称为“评话”，多人各操二胡、三弦、月琴、低胡及板鼓、檀板、摔磬、单钹、横笛、笙、小唢呐等自行伴奏围唱或轮递演唱的方式称为“全堂”。传统社火表演中进行的艺表演还辅助以跑旱船、踩高跷、台阁、马上、打莲花棍等杂技性的动作表演。福州艺的唱腔曲牌分“逗腔”、“江湖”、“歌”和“小调”四类，另有【采莲鼓】、【贺年歌】、【螃蟹歌】、【数落】等民间小调。其节目以中篇故事为主，辅之以散曲演唱。传统节目按照使用的唱腔曲牌，分为江湖本、歌本、逗腔本和小调唱篇四类，其中属于江湖本的代表性节目，有《珍珠塔》和《金龟母》等，属于“歌本”的代表性节目有《白扇记》和《拣茶记》等，属于逗腔本的代表性节目有《紫玉钗》、《猴告状》、《灵芝草》和《王昭君》等。这些节目是福州艺节目的主体，此外尚有各种曲调综合运用的平讲。20世纪后半期出现了不少反映现实生活的新节目，影响较大的有《红色三兄弟》、《锦绣河山》、《一帧照片》、《思归》等，同时还整理演出了《思凡》等一些优秀的传统曲目。
进入21世纪以来，福州艺的发展处于濒危状态，书场已经全部消失，高台演出也从20世纪30年代的每年四千余场锐减到现在的每年不到三百场。人才青黄不接，曲本散失严重，演员已不足15人，流派艺术严重失传，招生传习困难重重，急需加以有效扶持和大力保护。","[{'name': '陈晓岚', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '强淑如', 'gender': '女', 'birth_date': '1969.03', 'ethnicity': '汉族'}, {'name': '钱振华', 'gender': '男', 'birth_date': '1927.09', 'ethnicity': '汉族'}]",[]
南平南词,曲艺,福建省南平市,https://www.ihchina.cn/project_details/13613.html,"南平南词是流行于福建北部南平的一种曲艺形式，一般认为是江南的南词于清嘉庆年间由苏州传入南平之后逐渐与当地的民歌小调融合发展而成。
南平南词的表演形式是由一人主唱，另有多人分执不同乐器列坐周围，按照不同的行当轮递配合说唱。
南词在18世纪后期传入南平，刚刚传入时即出现过著名的活动班社“静逸轩”，至今已历二百多年，传人有9代之多，艺术传统相当深厚，艺术生命力十分顽强。但是，南平南词在今天的发展中出现了问题，后继乏人，困难重重，急需加以扶持和保护。",[],[]
绍兴平湖调,曲艺,浙江省绍兴市,https://www.ihchina.cn/project_details/13614.html,"绍兴平湖调又称“越郡南词”，简称“绍兴平调”，是流行于浙江绍兴及其周围地区的一种曲艺形式，因所唱主要曲调为【平湖调】而得名。相传这一曲艺初创于明代初期，成型于清代初期。
绍兴平湖调的表演方式为一人自弹三弦说唱，以唱为主，间有说白。另有二人、四人或六人专司伴奏，称为“三品”、“五品”或“七品”。主要的唱腔曲调为【平湖调】，具体又分【蓑衣谱】和【细调】两种。其节目分“节诗”和“回书”两种,“节诗”为短篇唱段，“回书”为中长篇内容。绍兴平湖调的传统节目有《甘罗记》、《古玉杯》、《双鱼坠》、《双珠凤》、《白蛇传》、《玉蜻蜓》和《十美图》等。
平湖调文辞高雅，曲调优美，旋律丰富，风格独特，具有较强的文学性、音乐性和艺术性，是明清江南曲艺唱曲艺术在绍兴的传承和发展，它对于培育和提高流传地民众的文化素养，有着十分重要的作用。
时至今日，绍兴平湖调后继乏人，濒临消亡，急需加以关注和保护。","[{'name': '王玉英', 'gender': '女', 'birth_date': '1945.07', 'ethnicity': '汉族'}, {'name': '郑关富', 'gender': '男', 'birth_date': '1945.12.13', 'ethnicity': '汉族'}]",[]
兰溪摊簧,曲艺,浙江省兰溪市,https://www.ihchina.cn/project_details/13615.html,"兰溪摊簧是形成并流行于浙江中西部兰溪地区及金华和衢州等地的一种曲艺唱曲形式。
相传清乾隆末年，一位县衙中的官差公务之暇在兰溪集商贾子弟传授由江苏传来的“摊簧”曲调，采用当地方言演唱，借以消闲自娱，久而久之，逐渐发展形成了具有自身体系的兰溪摊簧。至光绪二十六年，兰溪城区出现了专门演唱兰溪摊簧的“余庆社”，后易名为“群乐会”、“咏春会”。兰溪摊簧一时趋于兴盛。抗日战争时期，城区艺人避难乡下，兰溪摊簧随之而传入兰溪乡村的永昌、诸葛、游埠等地。
兰溪摊簧文辞典雅，演唱讲究字清腔纯和字正腔圆，一直为文人雅士所喜好。流风所及，其他的坐唱班亦以自命风雅者为多，唱奏者多穿长衫，举止文雅，素有“摊簧先生”之称。坐唱班除应成员间亲朋好友之邀为喜庆助兴或敬神献唱外，一律不搞经营性唱奏。由于活动方式仅限于爱好者之间，传布不广，加上战乱影响，至20世纪40年代末期，兰溪摊簧几近绝响。
后来，兰溪摊簧许多优美的唱腔曲调被婺剧吸收。运用兰溪摊簧创编的婺剧《李渔别传》、《苦菜花》和《僧尼会》等由此成为艺术精品。20世纪80年代，在编纂中国十部文艺集成志书的过程中，对兰溪摊簧的艺术传统进行了相应的挖掘和整理，并因此恢复创作了一批新节目，民间的摊簧演唱活动也得以开展。但面对种种冲击，兰溪摊簧如何获得发展，走向繁荣，依然是一个严峻的问题，需要加以特别关注。",[],[]
摊簧（杭州摊簧）,曲艺,浙江省杭州市,https://www.ihchina.cn/project_details/13616.html,"摊簧产生于清代乾隆年间，至今已有二百余年的历史。它主要流传于杭州及周边的绍兴、嘉兴、湖州等地。流传于杭州的名为“杭州摊簧”，简称“杭摊”，又称“安康”；而流传于绍兴的则名为“绍兴摊簧”，又名“绍兴鹦哥戏”。
摊簧表演时分行当说唱，往往以五人为一班，自奏自唱，生拉胡琴，旦弹琵琶，净弹三弦，末击鼓，丑打板。也有7至11人为一班的，随着演唱人员的增多，可在班中加入筝、笙、箫、笛、扬琴等乐器。摊簧演唱前先以《四合如意》、《二六》、《行街》等合奏曲静场，称为“和音”。正式演唱时先唱开篇，后唱正书。摊簧唱词句式整齐，文辞典雅，讲究声韵格律。其唱腔包括基本调、曲牌和民间小曲三类，基本调是“杭摊”主要演唱的曲调，有男女宫之分，所使用的板式包括平板、快板、流水板等；曲牌主要有《点绛唇》、《端正好》、《风入松》、《急三抢》等；民间小曲则有《四喜调》、《采茶调》、《杨柳青》、《游魂调》等。摊簧中无打击乐器，伴奏乐器主要是鼓、板和弦乐器。
摊簧的传统曲目共有120折（段），分“前摊”与“后摊”两类。“前摊”的人物念白除丑角外均用中州韵，唱词以七言的上下句式为主，“落调”不用一上一下的“凤点头”。其曲目多系从昆曲移植而来，如《白兔记》之《产子》、《送子》、《出猎》、《回猎》等，曲词较原昆曲词句为通俗，但仍是比较文雅的书面语。词句讲究“二五”、“四三”的平仄格律，除两句唱词的末字要求上仄下平外，还要求“一三五不论，二四六分明”。“前摊”在唱法上讲究“使嘴劲，准四声，吐字真，拖腔轻，语调准，重感情”，气息运用上则讲究“透、偷、煞、吹、关、收”等。相比之下，“后摊”显得较为市井化，其曲目均属单本生活故事，如《卖草囤》、《荡湖船》、《磨房串戏》、《草庵相会》、《瞎子捉奸》等，唱词用方言演唱，基本调七言上下句仍为“二五”、“四三”句式。丑角演唱《快板》、《流水板》时则常用“起、叠、落”式的唱词。与“前摊”不同，“后摊”念道白时采用的是生活化的杭州、绍兴等地方言。
在流传过程中，摊簧音乐为杭剧、绍剧所吸收，其曲牌及基本唱腔有些至今仍在传承，显示出很高的艺术文化研究价值。",[],[]
摊簧（绍兴摊簧）,曲艺,浙江省绍兴市,https://www.ihchina.cn/project_details/13617.html,"摊簧产生于清代乾隆年间，至今已有二百余年的历史。它主要流传于杭州及周边的绍兴、嘉兴、湖州等地。流传于杭州的名为“杭州摊簧”，简称“杭摊”，又称“安康”；而流传于绍兴的则名为“绍兴摊簧”，又名“绍兴鹦哥戏”。
摊簧表演时分行当说唱，往往以五人为一班，自奏自唱，生拉胡琴，旦弹琵琶，净弹三弦，末击鼓，丑打板。也有7至11人为一班的，随着演唱人员的增多，可在班中加入筝、笙、箫、笛、扬琴等乐器。摊簧演唱前先以《四合如意》、《二六》、《行街》等合奏曲静场，称为“和音”。正式演唱时先唱开篇，后唱正书。摊簧唱词句式整齐，文辞典雅，讲究声韵格律。其唱腔包括基本调、曲牌和民间小曲三类，基本调是“杭摊”主要演唱的曲调，有男女宫之分，所使用的板式包括平板、快板、流水板等；曲牌主要有《点绛唇》、《端正好》、《风入松》、《急三抢》等；民间小曲则有《四喜调》、《采茶调》、《杨柳青》、《游魂调》等。摊簧中无打击乐器，伴奏乐器主要是鼓、板和弦乐器。
摊簧的传统曲目共有120折（段），分“前摊”与“后摊”两类。“前摊”的人物念白除丑角外均用中州韵，唱词以七言的上下句式为主，“落调”不用一上一下的“凤点头”。其曲目多系从昆曲移植而来，如《白兔记》之《产子》、《送子》、《出猎》、《回猎》等，曲词较原昆曲词句为通俗，但仍是比较文雅的书面语。词句讲究“二五”、“四三”的平仄格律，除两句唱词的末字要求上仄下平外，还要求“一三五不论，二四六分明”。“前摊”在唱法上讲究“使嘴劲，准四声，吐字真，拖腔轻，语调准，重感情”，气息运用上则讲究“透、偷、煞、吹、关、收”等。相比之下，“后摊”显得较为市井化，其曲目均属单本生活故事，如《卖草囤》、《荡湖船》、《磨房串戏》、《草庵相会》、《瞎子捉奸》等，唱词用方言演唱，基本调七言上下句仍为“二五”、“四三”句式。丑角演唱《快板》、《流水板》时则常用“起、叠、落”式的唱词。与“前摊”不同，“后摊”念道白时采用的是生活化的杭州、绍兴等地方言。
在流传过程中，摊簧音乐为杭剧、绍剧所吸收，其曲牌及基本唱腔有些至今仍在传承，显示出很高的艺术文化研究价值。","[{'name': '宋小青', 'gender': '女', 'birth_date': '1945.03.27', 'ethnicity': ''}]",[]
贤孝（凉州贤孝）,曲艺,甘肃省武威市,https://www.ihchina.cn/project_details/13618.html,"凉州贤孝又称“凉州劝善书”，是流布于甘肃省武威市凉州区城乡及毗邻的古浪、民勤和金昌市永昌县部分地区的一种古老而悠久的民间曲艺说书形式。据相关史料，它形成的历史至少可追溯到元末明初。
历史上凉州贤孝的演唱者多为盲人，师徒相承，口传心授。其内容主要以表演英雄贤士、烈妇淑女、孝子贤孙、帝王将相和才子佳人的故事为主，寓隐恶扬善、喻时劝世、因果报应、为贤尽孝等宗旨于其中，故名“贤孝”。
凉州贤孝的表演形式为一人自行伴奏说唱，即说白、诵唱和伴奏一般都由一人完成。唱词语言以凉州方言为主，通俗易懂，幽默风趣。表演中，艺人们边与听众交流，边有即兴发挥，往往妙语连珠。
凉州贤孝的音乐唱腔十分丰富，并保留着许多古老的曲牌，既有“凉州杂调”，又吸收了地方民歌的曲调，融汇化用，自成一格。
随着社会的发展，一个时期以来，凉州贤孝的听众基础正在逐渐失去，演出也没有了固定的场所，加之艺人队伍青黄不接，生存面临考验，这个古老曲艺形式的发展举步维艰，急需扶持保护。","[{'name': '冯兰芳', 'gender': '女', 'birth_date': '1965.11', 'ethnicity': '汉族'}]",[]
贤孝（河州贤孝）,曲艺,甘肃省临夏市,https://www.ihchina.cn/project_details/13619.html,"河州贤孝又称“河州唱书”、“贤孝弹唱”、“河州三弦善书”、“临夏贤孝”、“河州调”等，是流传在甘肃临夏地区的一种传统曲艺形式。它形成于明末清初，因表演内容多宣扬劝善惩恶、忠臣良将、妻贤子孝的内容而得名。
河州贤孝的传统表演形式为一人（过去主要是盲人）手持三弦，自弹说唱。其节目数量颇多，多为艺人们据书编就，世代流传。为了便于区别，艺人们把表现国家兴亡、忠臣良将的节目叫“国书”,《伍子胥过江》、《三国演义》、《薛仁贵征东》、《杨家将》、《包公案》等即属此类；反映日常生活中孝顺父母、男女情爱的节目叫“家书”；此外还有《王祥卧冰》、《郭巨埋儿》、《孟宗哭竹》等以“二十四孝”故事为内容的节目和《白猿盗桃》、《花厅相会》、《小丁丁》等节目。
河州贤孝历史悠久，形式古朴。但由于目前赖以生存和发展的社会环境发生了变化，它在广大城乡的展示平台逐渐消失，急需加以保护。","[{'name': '王威学', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
贤孝（西宁贤孝）,曲艺,青海省西宁市,https://www.ihchina.cn/project_details/13620.html,"西宁贤孝流传在以西宁为中心的青海东部农业区，它形成于明代中期，因演出节目多以弃恶扬善、彰孝劝化为主题而得名。
西宁贤孝使用的伴奏乐器主要是三弦，有时也加入板胡。演出时男女二人结伴演唱，往往男拉板胡，女弹三弦。若一人演唱，则怀抱三弦自弹自唱。贤孝表演不受环境限制，可以走街串户，在庭院茶社、田间地头等各种场合演唱，也可以在红白喜事中演唱。唱腔曲牌包括大贤孝调、小贤孝调、小曲等多种，其音乐曲调和旋律结构为西宁地区所独有。唱段分前岔曲、主曲、后岔曲三部分，数百行曲词婉转流畅，一气呵成。主曲虽只是四个乐句，却可根据内容和情感需要在节奏旋律上进行润饰变化。西宁贤孝的演唱者以民间艺人为主，其传统曲目丰富多彩，内容广泛，大多为劝善主题，重要作品如《白鹦哥吊孝》、《赵五娘吃糠》、《方四娘》等均是从明清宝卷中变化而来，十分珍贵。目前已搜集的百余曲目大致可分为演义、传奇、志怪、劝喻、生活故事等类型，代表曲目有《芦花计》、《李翠莲上吊》、《白猿盗桃》等。
西宁贤孝从多个角度反映了古代青海地区的历史、文化、生活状况及人们的理想和愿望，在地方历史文化研究中具有重要的参考价值。如今，贤孝艺人普遍年事已高，正陆续故去，这门古老的艺术后继乏人，大量资料流失，已处于灭绝的边缘，对它的抢救保护刻不容缓。","[{'name': '李洪盛', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '沈永宁', 'gender': '男', 'birth_date': '1948.03.16', 'ethnicity': '汉族'}]",[]
河南坠子,曲艺,河南省,https://www.ihchina.cn/project_details/13621.html,"河南坠子是一种比较独特的曲艺形式，俗称“坠子书”、“简板书”或“响板书”，因使用坠子弦（又名坠琴）伴奏而得名。它流行于河南等中原地区和华北的部分省市，约在清代道光年间形成。
河南坠子使用河南方音说唱表演，以唱为主，唱中夹说,所用唱腔主要包括【平腔】、【快扎板】、【武板】、【五字坎】和【垛板】等。早期艺人均为男性，著名的有将坠子书带到安徽太和的郭成德和从道情说唱改为坠子书表演的薛玉湘、赵明堂、胡明善、徐振东、艾宝莲等。民国初年，又有孙民德、冯治邦、党治法、刘世禄、程万林、高治安等艺人在开封和郑州一带享有盛名。河南坠子常演的节目有《偷石榴》、《小姑贤》、《三打四劝》、《王麻休妻》等“段儿书”和移植自道情说唱的《回龙传》、《响马传》、《五虎平西》、《狸猫换太子》等“长篇书”。
辛亥革命后，随着男女平等思想的不断深入人心，河南坠子表演开始出现了女性艺人,已知最早的一批女艺人为从开封相国寺出道登场的张三妮和尹凤宝等。她们的出现及家班的形成，使得河南坠子的表演在通常的自拉自唱之外又出现了男拉女唱或男女对唱的方式。不久河南坠子即传入京津等大城市，影响也随之不断扩大。20世纪30年代末期，在河南的南乐、大名和清丰一带享名的乔利元和乔清秀夫妇应邀赴天津演出，董桂枝、程玉兰等名演员随后而至。她们在天津坐场演出又灌制唱片，影响日隆。其中乔清秀和乔利元的搭档演出风格独具，节奏流畅，吐字清脆，唱腔婉转，人称“小口”、“巧口”或“乔派”；程玉兰的演唱以板眼规整、深沉含蓄见长，人称“老口”或“程派”；董桂枝的演唱嗓音圆润，朴实明朗，人称“大口”或“董派”。女演员的出现使河南坠子的表演在大城市里的发展趋向短段“唱曲”，虽然丰富了唱腔旋律，扩展了唱腔音域，提高了伴奏技巧，但也丢失了长篇说唱的特质与优势。在河南本地，当时比较著名的艺人有擅演“风情书”的赵言祥、擅演《三国》段子的张治坤、号称商丘“四大名演”之一的李凤鸣等，女艺人则有以表演细腻见长的刘明枝、以表演妩媚著称的刘桂枝和以表演豪放夺人的刘宗琴，三人同时以擅演长篇大书著名，时人称为“郑州三刘”。到了抗日战争时期，河南坠子相继传入上海、沈阳、西安、兰州、武汉、重庆和香港等地，成为中国流行最广的曲艺形式之一。
河南坠子的伴奏乐器有专职伴奏者使用的脚梆和坠胡，说唱演员使用的简板、铰子、矮脚书鼓与醒木等。其中由道情改演河南坠子的艺人多用简板击节，由三弦书改演河南坠子的艺人多用铰子击节，由大鼓书改演坠子的艺人多用矮脚书鼓，醒木则多在说唱长篇书时使用。说唱表演的方式除了早期一个人演出的“单口”和后来发展出的双人演出的“对口”外，还有三个人搭档演出的“群口”，几种方式各有适宜的节目。
中华人民共和国成立之后，河南坠子的创作和表演更加自觉，出现了一大批名家名作。王树德及其《黄道翻身桥》、刘宗琴及其《李逵夺鱼》、赵铮及其《摘棉花》和《双枪老太婆》、宋爱华及其《双赶车》等是其中的代表性作品。
20世纪末期以来，河南坠子的生存发展遇到空前困难，艺人锐减，演出很少，急需扶持与保护。","[{'name': '陈胜利', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '宋爱华', 'gender': '女', 'birth_date': '1941.09', 'ethnicity': ''}, {'name': '刘宗琴', 'gender': '女', 'birth_date': '1928.02', 'ethnicity': '汉族'}]",[]
河南坠子,曲艺,河北省临漳县,https://www.ihchina.cn/project_details/13622.html,"河南坠子形成于河南并广泛流传于河南及周边省份如河北、山东等地。在河北省临漳县拥有非常深厚的群众基础。临漳县1953年前属河南省安阳市管辖。
河南坠子在临漳的形成与现状。具有“坠子窝”美誉之称的郭小屯村老艺人王玉兰讲坠子艺人家谱记载：清嘉庆二十五年（1796）左右，坠子就在全县盛行，临漳（河南坠子）的前身叫“英歌柳”，从安徽一带学来的一种民间小调。随着时代久远几经传唱，逐步形成河南坠子这种曲种，距今已有210年以上的历史。
河南坠子书是一种以说唱为主的表演形式，中原方言。早期只有一人连唱带拉，后来出现二人对唱专人伴奏，唱腔曲调属板腔体，主要有平板、紧板、跺子板、慢板、韵白；腔调、大喊腔、小喊腔、卧腔；伴奏有坠胡（三弦）、简板、振堂木、脚踏板、书鼓；唱词格式基本为九字、七字韵、汤口词等。
河南坠子书的书目以“回”为单位，一回或几回指书目故事的一个章节或几个章节。通常坠子艺人说坠子书要花费三四个小时，一部长篇书由若干“回”组成，称为“正本书”或“连本书”。其代表性传统书目有《包公案》、《刘公案》、《身在曹营心在汉》、《红灯记》、《大刀记》、《平原枪声》，短篇书目《王飞轮说媒》、《小二家做梦》等。
旧时演出河南坠子书都是穷人，有一人或二、四人结伙，并无社班组织。村民的祭祀、酬神、还愿、婚庆、贺寿、生子是演出的主要时机，要聘请“说书班”说几天书，以三、六、九天为佳。
新中国成立后，临漳县成立了“临漳县曲艺队”，有6个曲艺演出小分队组成。编演过《平原枪声》、《白毛女》、《风尘记》、《平原作战》、《回民支队—马本斋》等新书目。临漳县曲艺队在传统站着表演方式之外，出现了走动表演。同时伴奏乐器出现了二胡、鼓板、梆板、电子琴、笙等。20世纪70年代以后，随着临漳县曲艺队撤销，专业的临漳县曲艺队、书社班演出活动基本消失，民间艺人的演出也日渐减少。
进入21世纪后，随着老艺人的年龄增大和相继去世，日常演出极难看到，年轻人无从培养，临漳县河南坠子书濒临消亡，急需抢救和保护。","[{'name': '马付芹', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
山东琴书,曲艺,山东省,https://www.ihchina.cn/project_details/13623.html,"山东琴书是山东重要的地方曲艺品种，又称“唱扬琴”或“山东扬琴”。它源于明代中期鲁西南菏泽(古曹州)地区兴起的民间小曲自娱演唱形式“庄家耍”(又称“玩局”)，至清代中期，原来唱曲使用的伴奏乐器古琴和古筝改为扬琴（又称“蝴蝶琴”）、四胡、古筝、琵琶、简板和碟子，表演为多人分持不同乐器自行伴奏，分行当围坐表演，以唱为主，间有说白或对白。
山东琴书采用山东方音表演，因脱胎于民间的“小曲子”联唱，所用唱腔曲调十分丰富，约有曲牌二百多支。发展为琴书说唱之后，使用的曲调逐渐集中，以所谓“老六门主曲”即【上合调】、【凤阳歌】、【叠断桥】、【汉口垛】、【垛子板】、【梅花落】最为常用,清末民初以来又进一步发展为以【凤阳歌】和【垛子板】为主要曲调，穿插少量小曲进行说唱的音乐体制,节目也以中长篇书为主，兼唱小段儿。
山东琴书分南、北、东三路流行，并有各自的代表性艺人和流派。南路为最早的一支，流行于鲁西南地区，以茹兴礼及其创始的“茹派”最具代表性，演唱不用花腔巧调，行腔深沉，咬字真切，节目多为愤世之作；北路以济南为中心，广泛流行于鲁西北地区，以邓九如及其创始的“邓派”最具代表性，表演善用方言俚语，于纯朴中显幽默，平易中求韵味；东路以广饶、博兴为中心，流行于胶东各地，以商业兴、关云霞夫妇及其创始的“商派”最具代表性，唱腔优美动听，富于变化。
山东琴书的传统代表性节目很多，长篇有《白蛇传》、《秋江》及移植来的《杨家将》、《包公案》、《大红袍》等多部，中篇有《王定保借当》、《三上寿》、《梁祝姻缘记》等七八十部，短段儿多为早期小曲子节目中传承下来的经典之作。
中华人民共和国成立后，山东琴书得到新的发展，流行范围扩大至山东省以外，经过加工整理的优秀传统节目《梁祝下山》、《水漫金山》等及新创作的中篇《夺印》，短篇《十女夸夫》、《姑娘的心愿》、《大林还家》、《锔瓷盆》都有重要影响。
山东琴书文化底蕴丰厚，对吕剧的发生发展产生过重大影响，是山东吕剧的直接母体，历史文化价值比较独特。如今它的发展遇到了前所未有的困难，急需加以保护和扶持。","[{'name': '朱丽华', 'gender': '女', 'birth_date': '1945.07', 'ethnicity': '汉族'}, {'name': '刘士福', 'gender': '男', 'birth_date': '1961', 'ethnicity': '汉族'}, {'name': '姚忠贤', 'gender': '男', 'birth_date': '1941.12.27', 'ethnicity': '汉族'}, {'name': '李湘云', 'gender': '女', 'birth_date': '1939.06', 'ethnicity': '汉族'}]",[]
