项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
崖州民歌,传统音乐,海南省三亚市,https://www.ihchina.cn/project_details/12426.html,"崖州民歌是海南民歌的古老歌种之一。由三亚市落笔洞古人类遗址考古成果可知，一万年前已有“三亚人”在这里生息。宋太祖开宝五年（972）置崖州，州治设于今三亚市之崖城镇，领宁远、吉阳两县（今三亚、黄流一带）。产生、流传在这一带的民歌统称崖州民歌。
崖州民歌有明显的佛教“斋歌”和唐诗格式影响的痕迹。唐代佛教传入海南，最早在今三亚市崖城镇（即古崖州）建有大云寺，崖州民歌的嗟叹调就出自“斋歌”，当与寺庙中的念诵吟唱有一定关系。
崖州民歌题材广泛，内容丰富，歌词多为七言，从人文历史、风光景色到生产劳动、社会生活各个领域无不涉及。已发现的叙事长诗不下百首，是崖州民歌中的瑰宝。崖州民歌曲调优美动听，有号子、叫卖调、拉大调、柔情调、嗟叹调、哼小调等。常见的曲目有《十送情郎》、《梁生歌》、《张生歌》、《孟丽君》、《驻春园》等。
崖州民歌为群众所喜闻乐见，是群众重要的精神食粮，长期以来依靠口传心授的方式传承，在现代化潮流的冲击下，这种民间音乐难与来势汹涌的流行音乐相抗衡，如不及时抢救保护，就会随着传人的离去而消失。","[{'name': '张远来', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
崖州民歌,传统音乐,海南省乐东黎族自治县,https://www.ihchina.cn/project_details/12427.html,"崖州民歌是海南民歌的古老歌种，根据老艺人的传说和对传统民歌遗存进行分析研究，发现崖州民歌发祥地主要在古崖州的乐罗、黄流（今属乐东黎族自治县的乐罗镇、黄流镇）一带乡村。崖州民歌自汉代开始不断生发、演化、丰富，至清代达于极盛，出现了大批的长篇歌册，目前收集到的已有七十多部约二百七十万字。
崖州民歌内容丰富，题材广泛，从人文历史、自然风光到生产劳动、社会生活，各个领域无不涉及。其中的二十多部长篇抒情大歌（俗称“大朝歌”），如《贫家织女歌》、《张生歌》、《梁生歌》等，是崖州民歌中的瑰宝，在当地流传甚广。崖州民歌曲词优美，其曲调主要包括拉大调、柔情调、嗟叹调、大朝调、摇篮调等，歌词多为七言，善用赋、比、兴等艺术手法。
崖州在历史上是高官名宦贬谪之所，唐宋时期被贬到崖州的名臣就有韦执谊、丁谓、卢多逊、赵鼎、胡铨等十余人。他们在贬所致力于传播中原文化，受其影响，崖州民歌明显带上了唐诗宋词的烙印。除此以外，崖州民歌还带有明显的佛教“斋歌”痕迹。唐代佛教传入海南，在古崖州（今三亚市崖城镇）建立大云寺。崖州民歌的嗟叹调就出自“斋歌”，当与寺庙中的念诵吟唱有一定关系。
崖州民歌为当地群众所喜闻乐见，是他们重要的精神食粮，长期以来依靠口传心授的方式代代传承不绝。崖州民歌还具有重要的历史价值，它源远流长，反映了崖州历史上方方面面的内容。改革开放以来，现代化潮流不断冲击着经济飞速发展的海南。在此情形下，崖州民歌很难与来势汹涌的流行音乐相抗衡，如不及时抢救保护，它将随着传承人的离去而最终消失。",[],[]
儋州调声,传统音乐,海南省儋州市,https://www.ihchina.cn/project_details/12428.html,"儋州调声是仅流传于海南省儋州一地并具有独特地域风格的民间歌曲。儋州在汉武帝时为儋耳郡（前110），自古就有“歌海”的美誉。北宋大文豪苏东坡居儋期间曾以“夷声彻夜不息”之句赞誉此地歌风之盛。1962年，田汉先生到儋州视察时称儋州调声为“南国乐坛的奇葩”。近期，儋州又因包括“调声”在内的丰富的民间艺术形式和文化内涵被文化部命名为“中国民间艺术之乡”。
调声是“歌海”中最受群众喜爱的品种，是群众生活中不可或缺的精神食粮。
调声主要在农闲或逢年过节，男女青年聚会于山野赛歌时传唱，特别是每年的“中秋歌会”尤其热闹，参加者往往成千上万。唱调声时，男女青年相对排成两列或围成圆圈，互相勾住手指，两手及身体随着歌声节奏摆动，载歌载舞。调声有若干常用曲调，以此为基础加以发展变化，可以创造出更多新曲，从而常唱常新。历年搜集到的调声曲调已有六百多首，有一定代表性的曲目有《天崩地塌情不负》、《祖国江山花百样》、《一时不见三时闷》、《单槌打鼓声不响》等。
调声歌会是群众自娱自乐、自我教育的一种良好形式，儋州市政府已决定将每年的八月十五定为“中秋调声节”，用以全面保护调声。","[{'name': '唐宝山', 'gender': '男', 'birth_date': '1949.12', 'ethnicity': '汉族'}]",[]
石柱土家啰儿调　,传统音乐,重庆市石柱土家族自治县,https://www.ihchina.cn/project_details/12429.html,"重庆市石柱土家族自治县地处武陵山脉与长江交汇地带，在这里孕育、传唱的土家啰儿调历史悠久，源远流长。
石柱土家族啰儿调旋律简洁，每曲音域都在八度以内，腔中少有装饰，行腔起伏流畅，易于掌握，便于传唱。其调式多为徵、羽、商调式，既有传统曲目，又有现场发挥的即兴歌调。歌词句式大多为七字句，可即兴填词，现场发挥，酣畅淋漓地表达歌者的真情实感。有的歌曲调相同而词不同，颇有“竹枝词”遗风；有的歌词直白通俗，逼真地反映了当地土家人的生活、劳动、民风、民俗、情感和宗教信仰等多方面的内容，比较全面地记录了土家族的礼俗活动、生存状况及民族文化演变过程。啰儿调音韵淳朴而浓郁，特别是啰儿调中大量地运用“啰儿”、“啰儿啰”、“啰”等习惯性方言衬词，使曲子音调与当地土家族方言的四声声调紧密结合，率真地表现了土家人乐观、豁达、睿智、幽默的性格，从而形成独特的风格和韵味。蜚声海内外的《太阳出来喜洋洋》就是石柱土家族啰儿调民歌的代表作之一，此外还有《长年歌》、《怀胎歌》、《小情郎》等曲目。
20世纪五六十年代，石柱土家族自治县境内尚有三百多人能唱“啰儿调”，随着社会文化的变迁，演唱者越来越少。据初步调查，现在只有大约七十人能唱了，这些歌手年事已高，啰儿调的传承面临困境，已濒于灭绝。","[{'name': '黄代书', 'gender': '男', 'birth_date': '1944.04', 'ethnicity': '土家族'}, {'name': '刘永斌', 'gender': '男', 'birth_date': '1941.03', 'ethnicity': '土家族'}]",[]
巴山背二歌,传统音乐,四川省巴中市,https://www.ihchina.cn/project_details/12430.html,"巴山背二歌系指产生并流传于四川东北部米仓山南麓巴中市辖区内的一种山歌。人们把从事长途背运的人叫“背老二”或“背二歌”，所以在背运途中打杵歇气演唱的山歌便有了“巴山背二歌”之称，其表现形态多为一人领唱众人和或众人齐唱。
背二歌唱词以七言格律体为主，多用赋、比、兴的表现手法；衬词常用实词，调式为徵调式，曲式结构为上下两个乐句的单段体，唱腔高亢悠扬，风格粗犷豪放，结束时为长吁短叹的一声甩腔，极具地域特色。
巴山背二歌是随着巴人从事长途背运这种生产劳动方式而产生的，秦汉时巴中境内有米仓古道穿越全境，上通长安，下达成都，过去时代的人们在这条道上组成庞大的队伍背运货物，在劳动中创造了“巴山背二歌”，并传承沿袭至今。“巴山背二歌”是巴山人精神文化的一种体现，是记录社会发展的活典籍和研究巴山人历史的真实依据，它承载着巴山的风土人情和生活习性。代表性曲目有《背起背子难上坡》等。
由于现代化进程的加剧，背运业由原来的长途背运演变为今天的短途背运，且从业人数越来越少，“巴山背二歌”正逐步失去生存和发展的空间，濒临危机，急需保护。","[{'name': '陈治华', 'gender': '男', 'birth_date': '1945.03', 'ethnicity': '汉族'}]",[]
傈僳族民歌,传统音乐,云南省怒江傈僳族自治州,https://www.ihchina.cn/project_details/12431.html,"傈僳族民歌包括木刮、摆时和优叶等歌种。
“木刮”是傈僳族最重要、流传最广的民歌歌种之一，流传于云南省怒江傈僳族自治州的傈僳族聚居区。木刮在傈僳语中原泛指所有的歌和调，后来逐渐成为叙事古歌的专称。其他属木刮类的歌、调一般冠以内容，如阿尺木刮（山羊调）、其奔木刮（三弦调）等。木刮主要用于内容严肃、气氛庄重的传统叙事长诗，并多在民族节日、集会等时间和场合歌唱。代表性歌唱内容如《创世纪》、《生产调》、《牧羊歌》、《逃婚调》等，曲调朴实、深沉，具有苍凉、古老的风格。木刮一般由中老年男子分为两方，盘腿围坐火塘边，各以男、女身份一问一答对唱。对唱时双方都由一人领唱，众人伴唱，领唱者唱一句，伴唱者和一句，吟唱中以酒助兴，边饮边歌。木刮对唱还具有竞赛的特点，若双方领唱者均为对歌能手，对歌往往持续几天几夜。以木刮对唱的傈僳族传统叙事古歌，广泛涉及民族渊源、人类繁衍、生产生活、风情习俗、恋爱婚姻、宗教信仰和民族交往等内容，生动再现了傈僳族社会历史的广阔图景，具有较高的认识和审美价值。如长篇叙事歌《逃婚调》就反映了傈僳族“指腹为婚”、“以牛为聘”的婚恋习俗，以逃婚争取自由和爱情的社会风习，杀羊招魂、打狗头发誓、泼血酒赌咒的原始信仰，以及各民族之间相互往来、相互帮助的团结精神和傈僳族的社会生产力水平、生产状况等。
随着老一辈歌手的相继去世，现今已较少有人能完整歌唱傈僳族木刮史歌、长篇叙事歌的内容。如不及时抢救、挖掘，抓紧培养年轻一代歌手，木刮将面临后继无人的局面。
“摆时”和“优叶”是云南省怒江傈僳族自治州最具代表性的两类傈僳族山歌。
摆时广泛流传于泸水县和兰坪县傈僳族地区，在平时及节日集会、庆祝丰收、男婚女嫁等喜庆的场合都有歌唱，歌词内容广泛，曲调热情奔放，宜于表露内心激情，深受傈僳族人民喜爱。摆时多为集体性的男女对唱，也可由一人作自娱性独唱。歌唱内容分为“朵我”、“辖我”两类。“朵我”主要歌唱传统叙事长诗，“辖我”则根据对歌对象即兴编唱，多以爱情、时事为主要内容。摆时代表曲目有《竹弦歌》、《忆苦歌》、《孤儿泪》等。一年一度的泸水县登更“澡塘赛歌会”是摆时对唱的隆重盛会。
优叶主要流传于福贡县傈僳族村寨，按歌唱内容及形式分为两类：一类由中老年人围坐火塘边一面饮酒一面对唱，主要内容是追述旧时的悲伤、苦难，曲调低沉、速度徐缓、旋律平稳；另一类曲调轻松、活泼，是青年男女传情表意的主要方式，可男女对唱，也可在同性间对唱。第一类优叶现已较少传唱，第二类优叶至今仍广为流传。优叶常见曲目有《打猎歌》、《悄悄话》、《砍柴歌》等。
摆时和优叶是傈僳族口传文学艺术的杰出代表，经过历代歌手的创造，长期以来积累了极其丰富的歌唱内容，几乎涉及社会生活和民俗活动的各个方面。摆时和优叶同时也创造了富于民族个性的多种艺术表现手法，如傈僳族诗歌的句式、韵律及修辞特点主要通过这类民歌体现出来。摆时和优叶又反映着僳僳族民歌的典型音乐特色，如傈僳族民歌的多声唱法、颤音唱法及衬词运用都能在摆时和优叶中得到充分体现。","[{'name': '阿称恒', 'gender': '男', 'birth_date': '', 'ethnicity': '傈僳族'}, {'name': '李学华', 'gender': '男', 'birth_date': '1952.01', 'ethnicity': '傈僳族'}]","[{'title': '国家级非物质文化遗产“傈僳族民歌”保护初显成效', 'content': '国家级非物质文化遗产\n“傈僳族民歌”保护初显成效\n傈僳族崇尚唱歌对调，在傈僳族的多声部无伴奏合唱中，傈僳民歌三大调“摆时”“优叶”“木刮”有“峡谷天籁”的美誉。2006年，傈僳族民歌被列入第一批国家级非物质文化遗产保护项目。据怒江州文化局社文科科长管云东介绍，近两年来，怒江州重点开展了傈僳族民歌的整理保护工作。2008年省、州两级共投入40余万元进行傈僳民歌的整理保护工作，出版了650页的《傈僳族民歌集》，傈僳族民歌的保护工作取得了初步成果。\n据了解，自2007年组织开展“傈僳族民歌”的专项保护工作以来，怒江州成立了专门的项目组，在州、县文化馆设置专门岗位，安排专人从事傈僳族民歌的搜集整理工作。工作人员先后采访了全州傈僳族老艺人60余人次，收集各类傈僳族民歌170余首，收集录音近1200分钟、录像资料1000多分钟，拍摄了图片1600多张。在调查的基础上，形成傈僳族民歌手稿87份，傈僳族民歌成品87份，傈僳族民歌成品音视歌曲130单曲。\n近年来，怒江州通过组织乡级农民文艺汇演、扶持民间艺术团、补助民族文化传承人等方式促进民族传统文化的保护和传承。截至2008年，全州共有农村文艺队160多支，其中包括数十支传承传统民族文化的民间艺术团。今年年初，怒江州还向州内22名省级非物质文化遗产传承人发放了一次性补助3000元；在今年的“文化遗产日”期间，怒江州还将向2名国家级非物质文化遗产代表性传承人每人发放8000元的补助。\n（来源：新华网/作者：周新宇）\n（编辑：王铮）'}]"
傈僳族民歌,传统音乐,云南省泸水县,https://www.ihchina.cn/project_details/12432.html,"傈僳族民歌包括木刮、摆时和优叶等歌种。
“木刮”是傈僳族最重要、流传最广的民歌歌种之一，流传于云南省怒江傈僳族自治州的傈僳族聚居区。木刮在傈僳语中原泛指所有的歌和调，后来逐渐成为叙事古歌的专称。其他属木刮类的歌、调一般冠以内容，如阿尺木刮（山羊调）、其奔木刮（三弦调）等。木刮主要用于内容严肃、气氛庄重的传统叙事长诗，并多在民族节日、集会等时间和场合歌唱。代表性歌唱内容如《创世纪》、《生产调》、《牧羊歌》、《逃婚调》等，曲调朴实、深沉，具有苍凉、古老的风格。木刮一般由中老年男子分为两方，盘腿围坐火塘边，各以男、女身份一问一答对唱。对唱时双方都由一人领唱，众人伴唱，领唱者唱一句，伴唱者和一句，吟唱中以酒助兴，边饮边歌。木刮对唱还具有竞赛的特点，若双方领唱者均为对歌能手，对歌往往持续几天几夜。以木刮对唱的傈僳族传统叙事古歌，广泛涉及民族渊源、人类繁衍、生产生活、风情习俗、恋爱婚姻、宗教信仰和民族交往等内容，生动再现了傈僳族社会历史的广阔图景，具有较高的认识和审美价值。如长篇叙事歌《逃婚调》就反映了傈僳族“指腹为婚”、“以牛为聘”的婚恋习俗，以逃婚争取自由和爱情的社会风习，杀羊招魂、打狗头发誓、泼血酒赌咒的原始信仰，以及各民族之间相互往来、相互帮助的团结精神和傈僳族的社会生产力水平、生产状况等。
随着老一辈歌手的相继去世，现今已较少有人能完整歌唱傈僳族木刮史歌、长篇叙事歌的内容。如不及时抢救、挖掘，抓紧培养年轻一代歌手，木刮将面临后继无人的局面。
“摆时”和“优叶”是云南省怒江傈僳族自治州最具代表性的两类傈僳族山歌。
摆时广泛流传于泸水县和兰坪县傈僳族地区，在平时及节日集会、庆祝丰收、男婚女嫁等喜庆的场合都有歌唱，歌词内容广泛，曲调热情奔放，宜于表露内心激情，深受傈僳族人民喜爱。摆时多为集体性的男女对唱，也可由一人作自娱性独唱。歌唱内容分为“朵我”、“辖我”两类。“朵我”主要歌唱传统叙事长诗，“辖我”则根据对歌对象即兴编唱，多以爱情、时事为主要内容。摆时代表曲目有《竹弦歌》、《忆苦歌》、《孤儿泪》等。一年一度的泸水县登更“澡塘赛歌会”是摆时对唱的隆重盛会。
优叶主要流传于福贡县傈僳族村寨，按歌唱内容及形式分为两类：一类由中老年人围坐火塘边一面饮酒一面对唱，主要内容是追述旧时的悲伤、苦难，曲调低沉、速度徐缓、旋律平稳；另一类曲调轻松、活泼，是青年男女传情表意的主要方式，可男女对唱，也可在同性间对唱。第一类优叶现已较少传唱，第二类优叶至今仍广为流传。优叶常见曲目有《打猎歌》、《悄悄话》、《砍柴歌》等。
摆时和优叶是傈僳族口传文学艺术的杰出代表，经过历代歌手的创造，长期以来积累了极其丰富的歌唱内容，几乎涉及社会生活和民俗活动的各个方面。摆时和优叶同时也创造了富于民族个性的多种艺术表现手法，如傈僳族诗歌的句式、韵律及修辞特点主要通过这类民歌体现出来。摆时和优叶又反映着僳僳族民歌的典型音乐特色，如傈僳族民歌的多声唱法、颤音唱法及衬词运用都能在摆时和优叶中得到充分体现。","[{'name': '王利', 'gender': '男', 'birth_date': '1929.03', 'ethnicity': '傈僳族'}]","[{'title': '国家级非物质文化遗产“傈僳族民歌”保护初显成效', 'content': '国家级非物质文化遗产\n“傈僳族民歌”保护初显成效\n傈僳族崇尚唱歌对调，在傈僳族的多声部无伴奏合唱中，傈僳民歌三大调“摆时”“优叶”“木刮”有“峡谷天籁”的美誉。2006年，傈僳族民歌被列入第一批国家级非物质文化遗产保护项目。据怒江州文化局社文科科长管云东介绍，近两年来，怒江州重点开展了傈僳族民歌的整理保护工作。2008年省、州两级共投入40余万元进行傈僳民歌的整理保护工作，出版了650页的《傈僳族民歌集》，傈僳族民歌的保护工作取得了初步成果。\n据了解，自2007年组织开展“傈僳族民歌”的专项保护工作以来，怒江州成立了专门的项目组，在州、县文化馆设置专门岗位，安排专人从事傈僳族民歌的搜集整理工作。工作人员先后采访了全州傈僳族老艺人60余人次，收集各类傈僳族民歌170余首，收集录音近1200分钟、录像资料1000多分钟，拍摄了图片1600多张。在调查的基础上，形成傈僳族民歌手稿87份，傈僳族民歌成品87份，傈僳族民歌成品音视歌曲130单曲。\n近年来，怒江州通过组织乡级农民文艺汇演、扶持民间艺术团、补助民族文化传承人等方式促进民族传统文化的保护和传承。截至2008年，全州共有农村文艺队160多支，其中包括数十支传承传统民族文化的民间艺术团。今年年初，怒江州还向州内22名省级非物质文化遗产传承人发放了一次性补助3000元；在今年的“文化遗产日”期间，怒江州还将向2名国家级非物质文化遗产代表性传承人每人发放8000元的补助。\n（来源：新华网/作者：周新宇）\n（编辑：王铮）'}]"
紫阳民歌 ,传统音乐,陕西省紫阳县,https://www.ihchina.cn/project_details/12433.html,"紫阳民歌是流传在陕西省紫阳县境内的一种具有浓郁陕南地方色彩的民间歌曲。紫阳位于陕南中部，因道教南派创始人紫阳真人张伯端而得名。我国古代最早的诗歌总集《诗经》中“周南”和“召南”部分25首歌谣的流传地主要就在包括紫阳在内的汉水上游，紫阳民歌在朝代更迭的过程中，伴随着人们种种生活习俗的形成发展而逐渐成熟，于明清达到鼎盛。
紫阳民歌藏量极为丰富，所发现曲目总数已达5028首，编印成册的有828首，体裁包括号子、山歌和小调几大类，其中又包含了社火歌曲、风俗歌曲、宗教歌曲、曲子等不同歌种。由于积蕴深厚、传唱广泛，紫阳县被文化部命名为“民歌之乡”。
紫阳民歌流传久远，其歌词借喻巧妙，风趣幽默，有较高的文学价值；所用方言似川、似楚，韵味独具；其旋律优美婉转，高腔唱法中游移于调式音级间的色彩性颤音唱法具有独特的价值。紫阳民歌的传承直接依托于各种民俗活动，反映出丰富的民俗文化内容。紫阳民歌的代表性曲目有《郎在对门唱山歌》、《唱山歌》、《洗衣裳》、《南山竹子》等。紫阳民歌对于丰富中华民族音乐宝库、弘扬中华民族音乐文化有不可低估的作用。","[{'name': '王安银', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
裕固族民歌,传统音乐,甘肃省肃南裕固族自治县,https://www.ihchina.cn/project_details/12434.html,"肃南裕固族自治县地处河西走廊中部、祁连山北麓。裕固族使用的语言有两种，一种称“尧胡尔”语，属阿尔泰语系突厥语族，与同属该语族的维吾尔语、哈萨克语关系密切；另一种称“安格尔”语，与同语族的蒙古语关系密切。
从裕固族的历史渊源和语言来看，其民歌与回鹘民歌和蒙古民歌有着同样的源流关系，歌词格律也有不少相似之处，此外还具有许多古代语言的共性。裕固族民歌依题材内容可以分为“叙事歌”、“情歌”、“劳动歌”等，依体裁、功能可以分成“小曲”、“号子”、“小调”、“宴席曲”、“酒曲”、“擀毡歌”、“奶幼畜歌”等。它是研究古代北方少数民歌，特别是突厥、蒙古民歌以及古代北方游牧民族文化历史的重要依据，也是挖掘、发展北方少数民族音乐的基础。
目前，肃南县已整理出版了《中国少数民族民歌肃南裕固族自治县卷》（124首）、《祝福草原》、《裕固家园》、《飘香的草原》等书籍和光盘、磁带。整理搜集了裕固族民歌资料三百一十多首。
近年来，作为民歌承载体的裕固族歌手越来越少，大多数民歌已随歌手的去世而消失，急需抢救和保护。","[{'name': '白金花', 'gender': '女', 'birth_date': '', 'ethnicity': '裕固族'}, {'name': '杜秀英', 'gender': '女', 'birth_date': '1940.10', 'ethnicity': '裕固族'}, {'name': '杜秀兰', 'gender': '女', 'birth_date': '1943.06', 'ethnicity': '裕固族'}]",[]
花儿（莲花山花儿会）,传统音乐,甘肃省康乐县,https://www.ihchina.cn/project_details/12436.html,"花儿是广泛流传于甘、青、宁及新疆四省区的回、汉、土、东乡、保安、撒拉、藏、裕固等8个民族，并一律使用当地汉语方言，只能在村寨以外歌唱的山歌品种，通称“野曲”（与“家曲”即“宴席曲”相对），又称“少年”。其传唱分日常生产、生活与“花儿会”两种主要场合。“花儿会”是一种大型民间歌会，又称“唱山”。
莲花山位于甘肃省康乐县西南部，花儿会是莲花山地区群众一年一度自发组织的民歌盛会，辐射三州（地）六县78个会场。此类民歌早在三百年前即已兴盛。20世纪六七十年代花儿传唱遭到封禁，改革开放以后再度出现了繁荣景象。
莲花山花儿会形式独特、规模宏大、程序完整，分拦路、游山、对歌、敬酒、告别等过程，从农历六月初一至初六的主会场会期达6天，历经唐坊滩、上山、下山、足古川、王家沟门、紫松山等处，参加民众达十万人次以上。
莲花山花儿主要是以口传心授的方式传承，代表性歌手主要有景满堂、丁如兰、张生彩、朱淑秀、米兆仁、汪莲莲等。
莲花山花儿以创作的即兴性、韵律的固定性、语言的乡土性为其最大特点，俗称“野花”。代表性曲令有《莲花山令》等。因具有独特性、民俗性、依存性、程序性、群体性、娱乐性和通俗性等特征，被国内外学者誉为“西北之魂”、“西北的百科全书”。但近年来，花儿会的规模逐渐缩小，花儿歌手人数锐减，传承断档，后继乏人，亟待抢救。","[{'name': '文香莲', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '汪莲莲', 'gender': '女', 'birth_date': '1958.02', 'ethnicity': '汉族'}]",[]
花儿（松鸣岩花儿会）,传统音乐,甘肃省和政县,https://www.ihchina.cn/project_details/12437.html,"花儿是广泛流传于甘、青、宁及新疆四省区的回、汉、土、东乡、保安、撒拉、藏、裕固等8个民族，并一律使用当地汉语方言，只能在村寨以外歌唱的山歌品种，通称“野曲”（与“家曲”即“宴席曲”相对），又称“少年”。其传唱分日常生产、生活与“花儿会”两种主要场合。“花儿会”是一种大型民间歌会，又称“唱山”。
松鸣岩位于临夏州和政县城南23公里的吊滩乡小峡风景区之中，景区由西方顶、南无台、玉皇峰、鸡冠山四峰组成，是甘肃省著名的三大花儿会场之一，也是河州花儿的发祥地。
松鸣岩花儿会于每年农历四月二十六至二十九在甘肃省和政县国家级森林公园、省级风景名胜区松鸣岩举行。据《和政县志》记载，松鸣岩每年四月二十六、二十七、二十八、二十九日开龙华大会，朝拜者累千巨万，香火甚盛。根据史料研究，花儿在和政县出现应该在明代前期，距今至少已有数百年历史了。
松鸣岩花儿会有持续的历史传承性和博大的开放包容性，有固定的演唱时间和场合。松鸣岩花儿会上，歌手们除了演唱各种河州令外，还有《牡丹令》，演唱地点或在山坡，或在草坪，或在山口，或在林中，演唱形式有独唱、齐唱、对唱，伴奏乐器有咪咪、四弦子、吱呐、二胡。","[{'name': '苏平', 'gender': '女', 'birth_date': '', 'ethnicity': '撒拉族'}, {'name': '马金山', 'gender': '男', 'birth_date': '1949.10.01', 'ethnicity': '东乡族'}]",[]
花儿（二郎山花儿会）,传统音乐,甘肃省岷县,https://www.ihchina.cn/project_details/12435.html,"花儿是广泛流传于甘、青、宁及新疆四省区的回、汉、土、东乡、保安、撒拉、藏、裕固等8个民族，并一律使用当地汉语方言，只能在村寨以外歌唱的山歌品种，通称“野曲”（与“家曲”即“宴席曲”相对），又称“少年”。其传唱分日常生产、生活与“花儿会”两种主要场合。“花儿会”是一种大型民间歌会，又称“唱山”。
岷县位于甘肃省南部，地处黄土高原、青藏高原和西秦岭山区的交汇地带。二郎山位于岷县城南、千里岷山的起首处。二郎山花儿会最早源于岷县的祭神赛会，据考证其形成时间为明代。每年农历五月初分布在境内的18位湫神（龙神）全驾出巡，全程巡域。位于其巡行路线上的村庄分会定点祭祀，祈祝丰收，这样在祭祀地点便形成点蜡、求神、发愿、唱花儿的大小会场达四十多处，其中心五月十七二郎山花儿会的规模最大。祭祀当天午后，18位湫神依次被抬上二郎山接受官祭，同时祭祀群众赛唱“洮岷花儿”，其时赛会参与人数达十余万，场面极其热烈。所唱“洮岷花儿”，分南北两派，南路派花儿又叫“阿欧怜儿”，演唱粗犷高亢，具有原始美的显著特点；北路派花儿又叫“两怜儿”，曲调自由舒缓，长于叙事。“洮岷花儿”除了具有音乐价值和即兴演唱价值外，歌词的文学价值也极高，它与湫神祭祀一样，凝聚了劳动人民的智慧，是研究岷县社会发展历史和民俗文化的宝库。
由于历史原因，湫神祭祀古风犹存，但上山官祭仪式却面临濒危，有待进一步保护。近几年，由于岷县县委、县政府的努力，“洮岷花儿”被联合国教科文组织授予“联合国民歌考察基地”荣誉称号。","[{'name': '刘郭成', 'gender': '男', 'birth_date': '1964.10', 'ethnicity': '汉族'}]",[]
花儿（老爷山花儿会）,传统音乐,青海省大通回族土族自治县,https://www.ihchina.cn/project_details/12438.html,"花儿是广泛流传于甘、青、宁及新疆四省区的回、汉、土、东乡、保安、撒拉、藏、裕固等8个民族，并一律使用当地汉语方言，只能在村寨以外歌唱的山歌品种，通称“野曲”（与“家曲”即“宴席曲”相对），又称“少年”。其传唱分日常生产、生活与“花儿会”两种主要场合。“花儿会”是一种大型民间歌会，又称“唱山”。
老爷山花儿会是每年农历六月初六在青海省大通回族土族自治县的老爷山举行的大型民歌演唱活动，它产生于明代，经过几百年的发展，伴随着“朝山浪会”活动，从以娱神为主逐步演变为以娱人为主的大型民间岁时民俗活动。
老爷山花儿会演唱形式有两种。一是群众性自发演唱，农历“六月六”在老爷山的密林花丛中，或数十人或几百人自由唱和，情景交融；二是1949年以后兴起的有组织演唱，有固定的演唱场所和舞台，歌手经过层层选拔，在舞台上赛歌竞技。老爷山花儿会以演唱“河湟花儿”为主。演唱者有汉、回、土、藏等民族的歌手，他们共同用汉语演唱花儿。这是老爷山“花儿”和“花儿会”不同于其他民歌和歌会的显著特点。
老爷山花儿内容主要以歌咏爱情生活为主，也涉及宗教、民俗、生产劳动、历史故事、新人新事等类型。其唱词以七字（一三句）与八字句（二四句）相间的四句体为主，特别规定二四句句尾必须是“双字”词，另外一、三句和二、四句分别押韵，形成了一种特殊的唱词格律，在全国汉族民歌中也属特例。河湟花儿的语言生动、形象、优美、明快，多用赋、比、兴等修辞手法，有极高的文学价值。大通老爷山花儿有《大通令》、《东峡令》、《老爷山令》等代表性曲目。这些曲调韵律独特，优美抒情、高亢嘹亮、婉转悠扬，深受大通各族人民的喜爱。","[{'name': '宋宝元', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '马得林', 'gender': '男', 'birth_date': '1949.01.01', 'ethnicity': '回族'}]",[]
花儿（丹麻土族花儿会）,传统音乐,青海省互助土族自治县,https://www.ihchina.cn/project_details/12441.html,"花儿是广泛流传于甘、青、宁及新疆四省区的回、汉、土、东乡、保安、撒拉、藏、裕固等8个民族，并一律使用当地汉语方言，只能在村寨以外歌唱的山歌品种，通称“野曲”（与“家曲”即“宴席曲”相对），又称“少年”。其传唱分日常生产、生活与“花儿会”两种主要场合。“花儿会”是一种大型民间歌会，又称“唱山”。
丹麻花儿会是青海省互助土族自治县具有一定影响力的群众传统集会，集戏曲表演、花儿演唱、商品贸易为一体，一般在每年的农历六月十三日举行，会期为五天，一年一次，规模宏大，影响深远。
举办丹麻花儿会的丹麻镇位于青海省互助土族自治县的东部，是一个土族聚居乡镇。丹麻花儿会起源于明代后期，盛行于清代、民国及新中国成立初期。20世纪六七十年代被认为是低俗野曲会而遭到禁止，一度中断，1978年以后逐步恢复。据专家认定，“丹麻花儿会”起初是当地土族群众为祈求风调雨顺、期盼五谷丰登而举办的朝山、庙会性质的传统集会。经过历史的演变,它已成为展示土族民俗风情的一个重要的文化现场。丹麻土族花儿有《尕联手令》、《黄花姐令》、《杨柳姐令》等常见曲目。
丹麻花儿会上演唱的土族花儿是青海花儿的重要组成部分，具有独特的民族风格，蕴含着丰富的土族文化内容，具有较高的艺术价值。
丹麻花儿会历史悠久，在青海省境内的群众文化活动中一直享有盛名。保护丹麻花儿会，挖掘、抢救和整理土族花儿，意义十分重大。","[{'name': '马明山', 'gender': '女', 'birth_date': '1949.05.16', 'ethnicity': '土族'}]",[]
