项目名称,项目类别,申报地区或单位,详情链接
芜湖铁画锻制技艺,传统技艺,安徽省芜湖市 ,https://www.ihchina.cn/project_details/14329.html
苗族银饰锻制技艺,传统技艺,湖南省凤凰县,https://www.ihchina.cn/project_details/14330.html
苗族银饰锻制技艺,传统技艺,贵州省雷山县,https://www.ihchina.cn/project_details/14331.html
银饰制作技艺（彝族银饰制作技艺）,传统技艺,四川省布拖县,https://www.ihchina.cn/project_details/14332.html
银饰制作技艺（苗族银饰制作技艺）,传统技艺,贵州省黄平县,https://www.ihchina.cn/project_details/14333.html
银饰锻制技艺（畲族银器制作技艺）,传统技艺,福建省福安市,https://www.ihchina.cn/project_details/14334.html
银饰锻制技艺（苗族银饰锻制技艺）,传统技艺,贵州省剑河县,https://www.ihchina.cn/project_details/14335.html
银饰锻制技艺（苗族银饰锻制技艺）,传统技艺,贵州省台江县,https://www.ihchina.cn/project_details/14336.html
银饰锻制技艺（畲族银器锻制技艺） ,传统技艺,福建省宁德市,https://www.ihchina.cn/project_details/14337.html
银饰锻制技艺（鹤庆银器锻制技艺） ,传统技艺,云南省鹤庆县 ,https://www.ihchina.cn/project_details/14338.html
阿昌族户撒刀锻制技艺,传统技艺,云南省陇川县,https://www.ihchina.cn/project_details/14339.html
保安族腰刀锻制技艺,传统技艺,甘肃省积石山保安族东乡族撒拉族自治县,https://www.ihchina.cn/project_details/14340.html
景泰蓝制作技艺,传统技艺,北京市崇文区,https://www.ihchina.cn/project_details/14341.html
景泰蓝制作技艺 ,传统技艺,河北省大厂回族自治县 ,https://www.ihchina.cn/project_details/14342.html
聚元号弓箭制作技艺,传统技艺,北京市朝阳区,https://www.ihchina.cn/project_details/14343.html
弓箭制作技艺（锡伯族弓箭制作技艺）,传统技艺,新疆维吾尔自治区,https://www.ihchina.cn/project_details/14344.html
弓箭制作技艺（蒙古族牛角弓制作技艺）,传统技艺,内蒙古师范大学,https://www.ihchina.cn/project_details/14345.html
明式家具制作技艺,传统技艺,江苏省苏州市,https://www.ihchina.cn/project_details/14346.html
家具制作技艺（京作硬木家具制作技艺）,传统技艺,北京市崇文区,https://www.ihchina.cn/project_details/14347.html
家具制作技艺（广式硬木家具制作技艺）,传统技艺,广东省广州市,https://www.ihchina.cn/project_details/14348.html
家具制作技艺（晋作家具制作技艺）,传统技艺,山西省临汾市,https://www.ihchina.cn/project_details/14349.html
家具制作技艺（精细木作技艺）,传统技艺,江苏工美红木文化艺术研究所,https://www.ihchina.cn/project_details/14350.html
家具制作技艺（仙游古典家具制作技艺） ,传统技艺,福建省仙游县 ,https://www.ihchina.cn/project_details/14351.html
家具制作技艺（北京木雕小器作）,传统技艺,北京市东城区,https://www.ihchina.cn/project_details/23746.html
蒙古族勒勒车制作技艺,传统技艺,内蒙古自治区东乌珠穆沁旗,https://www.ihchina.cn/project_details/14352.html
蒙古族勒勒车制作技艺,传统技艺,内蒙古自治区阿鲁科尔沁旗,https://www.ihchina.cn/project_details/14353.html
拉萨甲米水磨坊制作技艺,传统技艺,西藏自治区,https://www.ihchina.cn/project_details/14354.html
兰州黄河大水车制作技艺,传统技艺,甘肃省兰州市,https://www.ihchina.cn/project_details/14355.html
万安罗盘制作技艺,传统技艺,安徽省休宁县,https://www.ihchina.cn/project_details/14356.html
雕漆技艺,传统技艺,北京市崇文区,https://www.ihchina.cn/project_details/14357.html
雕漆技艺,传统技艺,甘肃省天水市秦州区,https://www.ihchina.cn/project_details/14358.html
平遥推光漆器髹饰技艺,传统技艺,山西省平遥县,https://www.ihchina.cn/project_details/14359.html
扬州漆器髹饰技艺,传统技艺,江苏省扬州市,https://www.ihchina.cn/project_details/14360.html
天台山干漆夹苎技艺,传统技艺,浙江省天台县,https://www.ihchina.cn/project_details/14361.html
福州脱胎漆器髹饰技艺,传统技艺,福建省福州市,https://www.ihchina.cn/project_details/14362.html
厦门漆线雕技艺,传统技艺,福建省厦门市,https://www.ihchina.cn/project_details/14363.html
成都漆艺,传统技艺,四川省成都市,https://www.ihchina.cn/project_details/14364.html
茅台酒酿制技艺,传统技艺,贵州省,https://www.ihchina.cn/project_details/14365.html
泸州老窖酒酿制技艺,传统技艺,四川省泸州市,https://www.ihchina.cn/project_details/14366.html
杏花村汾酒酿制技艺,传统技艺,山西省汾阳市,https://www.ihchina.cn/project_details/14367.html
绍兴黄酒酿制技艺,传统技艺,浙江省绍兴市,https://www.ihchina.cn/project_details/14368.html
清徐老陈醋酿制技艺,传统技艺,山西省清徐县,https://www.ihchina.cn/project_details/14369.html
老陈醋酿制技艺（美和居老陈醋酿制技艺）,传统技艺,山西省太原市,https://www.ihchina.cn/project_details/14370.html
酿醋技艺（小米醋酿造技艺） ,传统技艺,山西省襄汾县 ,https://www.ihchina.cn/project_details/14371.html
酿醋技艺（独流老醋酿造技艺）,传统技艺,天津市静海区,https://www.ihchina.cn/project_details/23747.html
酿醋技艺（保宁醋传统酿造工艺）,传统技艺,四川省南充市,https://www.ihchina.cn/project_details/23748.html
酿醋技艺（赤水晒醋制作技艺）,传统技艺,贵州省遵义市赤水市,https://www.ihchina.cn/project_details/23749.html
酿醋技艺（吴忠老醋酿制技艺）,传统技艺,宁夏回族自治区吴忠市,https://www.ihchina.cn/project_details/23750.html
镇江恒顺香醋酿制技艺,传统技艺,江苏省镇江市,https://www.ihchina.cn/project_details/14372.html
武夷岩茶（大红袍）制作技艺,传统技艺,福建省武夷山市,https://www.ihchina.cn/project_details/14373.html
自贡井盐深钻汲制技艺,传统技艺,四川省自贡市,https://www.ihchina.cn/project_details/14374.html
自贡井盐深钻汲制技艺,传统技艺,四川省大英县,https://www.ihchina.cn/project_details/14375.html
宣纸制作技艺,传统技艺,安徽省泾县,https://www.ihchina.cn/project_details/14376.html
铅山连四纸制作技艺,传统技艺,江西省铅山县,https://www.ihchina.cn/project_details/14377.html
皮纸制作技艺,传统技艺,贵州省贵阳市,https://www.ihchina.cn/project_details/14378.html
皮纸制作技艺,传统技艺,贵州省贞丰县,https://www.ihchina.cn/project_details/14379.html
皮纸制作技艺,传统技艺,贵州省丹寨县,https://www.ihchina.cn/project_details/14380.html
皮纸制作技艺（龙游皮纸制作技艺）,传统技艺,浙江省龙游县,https://www.ihchina.cn/project_details/14381.html
皮纸制作技艺（平阳麻笺制作技艺） ,传统技艺,山西省襄汾县 ,https://www.ihchina.cn/project_details/14382.html
傣族、纳西族手工造纸技艺,传统技艺,云南省临沧市,https://www.ihchina.cn/project_details/14383.html
傣族、纳西族手工造纸技艺,传统技艺,云南省香格里拉县,https://www.ihchina.cn/project_details/14384.html
藏族造纸技艺,传统技艺,西藏自治区,https://www.ihchina.cn/project_details/14385.html
维吾尔族桑皮纸制作技艺,传统技艺,新疆维吾尔自治区吐鲁番地区,https://www.ihchina.cn/project_details/14386.html
桑皮纸制作技艺,传统技艺,安徽省潜山县,https://www.ihchina.cn/project_details/14387.html
桑皮纸制作技艺,传统技艺,安徽省岳西县,https://www.ihchina.cn/project_details/14388.html
竹纸制作技艺,传统技艺,浙江省富阳市,https://www.ihchina.cn/project_details/14389.html
竹纸制作技艺,传统技艺,四川省夹江县,https://www.ihchina.cn/project_details/14390.html
竹纸制作技艺,传统技艺,福建省将乐县,https://www.ihchina.cn/project_details/14391.html
竹纸制作技艺（泽雅屏纸制作技艺） ,传统技艺,浙江省温州市瓯海区,https://www.ihchina.cn/project_details/14392.html
竹纸制作技艺（蔡伦古法造纸技艺） ,传统技艺,湖南省耒阳市 ,https://www.ihchina.cn/project_details/14393.html
竹纸制作技艺（滩头手工抄纸技艺） ,传统技艺,湖南省隆回县 ,https://www.ihchina.cn/project_details/14394.html
湖笔制作技艺,传统技艺,浙江省湖州市,https://www.ihchina.cn/project_details/14395.html
徽墨制作技艺,传统技艺,安徽省绩溪县,https://www.ihchina.cn/project_details/14398.html
徽墨制作技艺,传统技艺,安徽省歙县,https://www.ihchina.cn/project_details/14397.html
徽墨制作技艺,传统技艺,安徽省黄山市屯溪区,https://www.ihchina.cn/project_details/14396.html
徽墨制作技艺（曹素功墨锭制作技艺）,传统技艺,上海市黄浦区,https://www.ihchina.cn/project_details/14399.html
歙砚制作技艺,传统技艺,安徽省歙县,https://www.ihchina.cn/project_details/14400.html
歙砚制作技艺,传统技艺,江西省婺源县,https://www.ihchina.cn/project_details/14401.html
端砚制作技艺,传统技艺,广东省肇庆市,https://www.ihchina.cn/project_details/14402.html
金星砚制作技艺,传统技艺,江西省星子县,https://www.ihchina.cn/project_details/14403.html
  木版水印技艺,传统技艺,北京市荣宝斋,https://www.ihchina.cn/project_details/14404.html
木版水印技艺,传统技艺,上海书画出版社,https://www.ihchina.cn/project_details/14405.html
木版水印技艺 ,传统技艺,浙江省杭州市下城区 ,https://www.ihchina.cn/project_details/14406.html
雕版印刷技艺,传统技艺,江苏省扬州市,https://www.ihchina.cn/project_details/14407.html
雕版印刷技艺,传统技艺,福建省连城县,https://www.ihchina.cn/project_details/14408.html
雕版印刷技艺（杭州雕版印刷技艺）,传统技艺,浙江省杭州市西湖区,https://www.ihchina.cn/project_details/14409.html
雕版印刷技艺（同仁刻版印刷技艺）,传统技艺,青海省同仁县,https://www.ihchina.cn/project_details/14410.html
金陵刻经印刷技艺,传统技艺,江苏省南京市,https://www.ihchina.cn/project_details/14411.html
德格印经院藏族雕版印刷技艺,传统技艺,四川省德格县,https://www.ihchina.cn/project_details/14412.html
藏族雕版印刷技艺（波罗古泽刻版制作技艺）,传统技艺,西藏自治区江达县,https://www.ihchina.cn/project_details/14413.html
制扇技艺,传统技艺,江苏省苏州市,https://www.ihchina.cn/project_details/14414.html
制扇技艺（王星记扇）,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14415.html
制扇技艺（荣昌折扇）,传统技艺,重庆市荣昌县,https://www.ihchina.cn/project_details/14416.html
制扇技艺（龚扇）,传统技艺,四川省自贡市,https://www.ihchina.cn/project_details/14417.html
制扇技艺（王氏制扇）,传统技艺,安徽省宣城市广德市,https://www.ihchina.cn/project_details/23751.html
制扇技艺（岳州扇制作技艺）,传统技艺,湖南省岳阳市岳阳县,https://www.ihchina.cn/project_details/23752.html
剧装戏具制作技艺,传统技艺,江苏省苏州市,https://www.ihchina.cn/project_details/14418.html
剧装戏具制作技艺,传统技艺,北京剧装厂,https://www.ihchina.cn/project_details/14419.html
剧装戏具制作技艺（戏曲盔头制作技艺）,传统技艺,北京市西城区,https://www.ihchina.cn/project_details/23753.html
剧装戏具制作技艺（戏剧靴子制作技艺）,传统技艺,天津市河东区,https://www.ihchina.cn/project_details/23754.html
桦树皮制作技艺,传统技艺,内蒙古自治区鄂伦春自治旗,https://www.ihchina.cn/project_details/14420.html
桦树皮制作技艺,传统技艺,黑龙江省,https://www.ihchina.cn/project_details/14421.html
桦树皮制作技艺（鄂温克族桦树皮制作技艺）,传统技艺,内蒙古自治区根河市,https://www.ihchina.cn/project_details/14422.html
桦树皮制作技艺（鄂伦春族桦树皮船制作技艺）,传统技艺,黑龙江省大兴安岭地区,https://www.ihchina.cn/project_details/14423.html
黎族树皮布制作技艺,传统技艺,海南省保亭黎族苗族自治县,https://www.ihchina.cn/project_details/14424.html
赫哲族鱼皮制作技艺,传统技艺,黑龙江省,https://www.ihchina.cn/project_details/14425.html
浏阳花炮制作技艺,传统技艺,湖南省浏阳市,https://www.ihchina.cn/project_details/14426.html
烟火爆竹制作技艺（南张井老虎火）,传统技艺,河北省井陉县,https://www.ihchina.cn/project_details/14427.html
烟火爆竹制作技艺（万载花炮制作技艺）,传统技艺,江西省万载县,https://www.ihchina.cn/project_details/14429.html
烟火爆竹制作技艺（萍乡烟花制作技艺）,传统技艺,江西省上栗县,https://www.ihchina.cn/project_details/14428.html
烟火爆竹制作技艺（蒲城杆火技艺）,传统技艺,陕西省蒲城县,https://www.ihchina.cn/project_details/14430.html
烟火爆竹制作技艺（架花烟火爆竹制作技艺）,传统技艺,陕西省洋县,https://www.ihchina.cn/project_details/14431.html
黎族钻木取火技艺,传统技艺,海南省保亭黎族苗族自治县,https://www.ihchina.cn/project_details/14432.html
风筝制作技艺（南通板鹞风筝）,传统技艺,江苏省南通市,https://www.ihchina.cn/project_details/14433.html
风筝制作技艺（潍坊风筝）,传统技艺,山东省潍坊市,https://www.ihchina.cn/project_details/14434.html
风筝制作技艺（拉萨风筝）,传统技艺,西藏自治区拉萨市,https://www.ihchina.cn/project_details/14435.html
风筝制作技艺（北京风筝哈制作技艺）,传统技艺,北京市海淀区,https://www.ihchina.cn/project_details/14436.html
风筝制作技艺（天津风筝魏制作技艺）,传统技艺,天津市南开区,https://www.ihchina.cn/project_details/14437.html
风筝制作技艺（北京风筝制作技艺）,传统技艺,北京市东城区,https://www.ihchina.cn/project_details/14438.html
风筝制作技艺（北京风筝制作技艺）,传统技艺,北京市海淀区,https://www.ihchina.cn/project_details/14439.html
凉茶,传统技艺,广东省文化厅,https://www.ihchina.cn/project_details/14440.html
凉茶,传统技艺,香港特别行政区民政事务局,https://www.ihchina.cn/project_details/14441.html
凉茶,传统技艺,澳门特别行政区文化局,https://www.ihchina.cn/project_details/14442.html
琉璃烧制技艺,传统技艺,北京市门头沟区,https://www.ihchina.cn/project_details/14443.html
琉璃烧制技艺,传统技艺,山西省,https://www.ihchina.cn/project_details/14444.html
琉璃烧制技艺 ,传统技艺,山东省淄博市博山区,https://www.ihchina.cn/project_details/14445.html
琉璃烧制技艺 ,传统技艺,山东省曲阜市 ,https://www.ihchina.cn/project_details/14446.html
临清贡砖烧制技艺,传统技艺,山东省临清市,https://www.ihchina.cn/project_details/14447.html
定瓷烧制技艺,传统技艺,河北省曲阳县,https://www.ihchina.cn/project_details/14448.html
钧瓷烧制技艺,传统技艺,河南省禹州市,https://www.ihchina.cn/project_details/14449.html
唐三彩烧制技艺,传统技艺,河南省洛阳市,https://www.ihchina.cn/project_details/14450.html
醴陵釉下五彩瓷烧制技艺,传统技艺,湖南省醴陵市,https://www.ihchina.cn/project_details/14451.html
枫溪瓷烧制技艺,传统技艺,广东省潮州市枫溪区,https://www.ihchina.cn/project_details/14452.html
广彩瓷烧制技艺,传统技艺,广东省广州市,https://www.ihchina.cn/project_details/14453.html
陶器烧制技艺（钦州坭兴陶烧制技艺）,传统技艺,广西壮族自治区钦州市,https://www.ihchina.cn/project_details/14454.html
陶器烧制技艺（藏族黑陶烧制技艺）,传统技艺,四川省稻城县,https://www.ihchina.cn/project_details/14456.html
陶器烧制技艺（藏族黑陶烧制技艺）,传统技艺,云南省迪庆藏族自治州,https://www.ihchina.cn/project_details/14459.html
陶器烧制技艺（藏族黑陶烧制技艺）,传统技艺,青海省囊谦县,https://www.ihchina.cn/project_details/14460.html
陶器烧制技艺（牙舟陶器烧制技艺）,传统技艺,贵州省平塘县,https://www.ihchina.cn/project_details/14457.html
陶器烧制技艺（建水紫陶烧制技艺）,传统技艺,云南省建水县,https://www.ihchina.cn/project_details/14458.html
陶器烧制技艺（荥经砂器烧制技艺）,传统技艺,四川省荥经县,https://www.ihchina.cn/project_details/14455.html
陶器烧制技艺（黎族泥片制陶技艺）,传统技艺,海南省白沙黎族自治县,https://www.ihchina.cn/project_details/14461.html
陶器烧制技艺（荣昌陶器制作技艺）,传统技艺,重庆市荣昌县,https://www.ihchina.cn/project_details/14462.html
陶器烧制技艺（平定砂器制作技艺） ,传统技艺,山西省平定县,https://www.ihchina.cn/project_details/14463.html
陶器烧制技艺（平定黑釉刻花陶瓷制作技艺） ,传统技艺,山西省平定县,https://www.ihchina.cn/project_details/14464.html
陶器烧制技艺（宜兴均陶制作技艺） ,传统技艺,江苏省宜兴市,https://www.ihchina.cn/project_details/14465.html
陶器烧制技艺（德州黑陶烧制技艺） ,传统技艺,山东省德州市,https://www.ihchina.cn/project_details/14466.html
陶器烧制技艺（枫溪手拉朱泥壶制作技艺） ,传统技艺,广东省潮州市 ,https://www.ihchina.cn/project_details/14467.html
陶器烧制技艺（痘姆陶器烧制技艺）,传统技艺,安徽省安庆市潜山市,https://www.ihchina.cn/project_details/23755.html
蚕丝织造技艺（余杭清水丝绵制作技艺）,传统技艺,浙江省杭州市余杭区,https://www.ihchina.cn/project_details/14469.html
蚕丝织造技艺（杭罗织造技艺）,传统技艺,浙江省杭州市福兴丝绸厂,https://www.ihchina.cn/project_details/14468.html
蚕丝织造技艺（双林绫绢织造技艺）,传统技艺,浙江省湖州市,https://www.ihchina.cn/project_details/14470.html
蚕丝织造技艺（杭州织锦技艺）,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14471.html
蚕丝织造技艺（辑里湖丝手工制作技艺）,传统技艺,浙江省湖州市南浔区,https://www.ihchina.cn/project_details/14472.html
蚕丝织造技艺（潞绸织造技艺） ,传统技艺,山西省高平市 ,https://www.ihchina.cn/project_details/14473.html
传统棉纺织技艺,传统技艺,河北省魏县,https://www.ihchina.cn/project_details/14475.html
传统棉纺织技艺,传统技艺,河北省肥乡县,https://www.ihchina.cn/project_details/14474.html
传统棉纺织技艺,传统技艺,新疆维吾尔自治区伽师县,https://www.ihchina.cn/project_details/14476.html
传统棉纺织技艺（南通色织土布技艺）,传统技艺,江苏省南通市,https://www.ihchina.cn/project_details/14477.html
传统棉纺织技艺（余姚土布制作技艺）,传统技艺,浙江省余姚市,https://www.ihchina.cn/project_details/14478.html
传统棉纺织技艺（维吾尔族帕拉孜纺织技艺）,传统技艺,新疆维吾尔自治区拜城县,https://www.ihchina.cn/project_details/14479.html
传统棉纺织技艺（威县土布纺织技艺） ,传统技艺,河北省威县,https://www.ihchina.cn/project_details/14480.html
传统棉纺织技艺（傈僳族火草织布技艺） ,传统技艺,四川省德昌县 ,https://www.ihchina.cn/project_details/14481.html
传统棉纺织技艺（惠畅土布制作技艺）,传统技艺,山西省运城市永济市,https://www.ihchina.cn/project_details/23756.html
传统棉纺织技艺（枣阳粗布制作技艺）,传统技艺,湖北省襄阳市枣阳市,https://www.ihchina.cn/project_details/23757.html
毛纺织及擀制技艺（彝族毛纺织及擀制技艺）,传统技艺,四川省昭觉县,https://www.ihchina.cn/project_details/14483.html
毛纺织及擀制技艺（藏族牛羊毛编织技艺）,传统技艺,四川省色达县,https://www.ihchina.cn/project_details/14482.html
毛纺织及擀制技艺（东乡族擀毡技艺）,传统技艺,甘肃省东乡族自治县,https://www.ihchina.cn/project_details/14484.html
毛纺织及擀制技艺（维吾尔族花毡制作技艺）,传统技艺,新疆维吾尔自治区柯坪县,https://www.ihchina.cn/project_details/14485.html
毛纺织及擀制技艺（泽帖尔编制技艺）,传统技艺,西藏自治区山南市,https://www.ihchina.cn/project_details/23758.html
夏布织造技艺,传统技艺,江西省万载县,https://www.ihchina.cn/project_details/14486.html
夏布织造技艺,传统技艺,重庆市荣昌县,https://www.ihchina.cn/project_details/14487.html
鲁锦织造技艺,传统技艺,山东省鄄城县,https://www.ihchina.cn/project_details/14489.html
鲁锦织造技艺,传统技艺,山东省嘉祥县,https://www.ihchina.cn/project_details/14488.html
侗锦织造技艺,传统技艺,湖南省通道侗族自治县,https://www.ihchina.cn/project_details/14490.html
苗族织锦技艺,传统技艺,贵州省麻江县,https://www.ihchina.cn/project_details/14492.html
苗族织锦技艺,传统技艺,贵州省雷山县,https://www.ihchina.cn/project_details/14491.html
苗族织锦技艺,传统技艺,贵州省台江县,https://www.ihchina.cn/project_details/14494.html
苗族织锦技艺,传统技艺,贵州省凯里市,https://www.ihchina.cn/project_details/14493.html
傣族织锦技艺,传统技艺,云南省西双版纳傣族自治州,https://www.ihchina.cn/project_details/14495.html
香云纱染整技艺,传统技艺,广东省佛山市顺德区,https://www.ihchina.cn/project_details/14496.html
枫香印染技艺,传统技艺,贵州省惠水县,https://www.ihchina.cn/project_details/14498.html
枫香印染技艺,传统技艺,贵州省麻江县,https://www.ihchina.cn/project_details/14497.html
新疆维吾尔族艾德莱斯绸织染技艺,传统技艺,新疆维吾尔自治区洛浦县,https://www.ihchina.cn/project_details/14499.html
地毯织造技艺（北京宫毯织造技艺）,传统技艺,北京市,https://www.ihchina.cn/project_details/14500.html
地毯织造技艺（阿拉善地毯织造技艺）,传统技艺,内蒙古自治区阿拉善左旗,https://www.ihchina.cn/project_details/14501.html
地毯织造技艺（维吾尔族地毯织造技艺）,传统技艺,新疆维吾尔自治区洛浦县,https://www.ihchina.cn/project_details/14502.html
