项目名称,项目类别,申报地区或单位,详情链接
宝卷（河西宝卷）,民间文学,甘肃省张掖市,https://www.ihchina.cn/project_details/12210.html
宝卷（吴地宝卷）,民间文学,江苏省苏州市,https://www.ihchina.cn/project_details/12211.html
宝卷（岷县宝卷）,民间文学,甘肃省定西市岷县,https://www.ihchina.cn/project_details/23634.html
耿村民间故事,民间文学,河北省藁城市,https://www.ihchina.cn/project_details/12212.html
伍家沟民间故事,民间文学,湖北省丹江口市,https://www.ihchina.cn/project_details/12213.html
下堡坪民间故事,民间文学,湖北省宜昌市夷陵区,https://www.ihchina.cn/project_details/12214.html
走马镇民间故事,民间文学,重庆市九龙坡区,https://www.ihchina.cn/project_details/12215.html
古渔雁民间故事,民间文学,辽宁省大洼县,https://www.ihchina.cn/project_details/12216.html
喀左东蒙民间故事,民间文学,辽宁省喀喇沁左翼蒙古族自治县,https://www.ihchina.cn/project_details/12217.html
谭振山民间故事,民间文学,辽宁省新民市,https://www.ihchina.cn/project_details/12218.html
河间歌诗,民间文学,河北省河间市,https://www.ihchina.cn/project_details/12219.html
吴歌,民间文学,江苏省苏州市,https://www.ihchina.cn/project_details/12220.html
吴歌,民间文学,江苏省无锡市,https://www.ihchina.cn/project_details/12222.html
吴歌,民间文学,上海市青浦区,https://www.ihchina.cn/project_details/12221.html
刘三姐歌谣,民间文学,广西壮族自治区宜州市,https://www.ihchina.cn/project_details/12223.html
四季生产调,民间文学,云南省红河哈尼族彝族自治州,https://www.ihchina.cn/project_details/12224.html
玛纳斯,民间文学,新疆维吾尔自治区克孜勒苏柯尔克孜自治州,https://www.ihchina.cn/project_details/12227.html
玛纳斯,民间文学,新疆维吾尔自治区文联民间文艺家协会,https://www.ihchina.cn/project_details/12225.html
江格尔,民间文学,新疆维吾尔自治区和布克塞尔蒙古自治县,https://www.ihchina.cn/project_details/12231.html
江格尔,民间文学,新疆维吾尔自治区博尔塔拉蒙古自治州,https://www.ihchina.cn/project_details/12229.html
江格尔,民间文学,新疆维吾尔自治区巴音郭楞蒙古自治州,https://www.ihchina.cn/project_details/12230.html
江格尔,民间文学,新疆维吾尔自治区文联民间文艺家协会,https://www.ihchina.cn/project_details/12228.html
江格尔,民间文学,内蒙古自治区,https://www.ihchina.cn/project_details/23635.html
格萨（斯）尔,民间文学,内蒙古自治区,https://www.ihchina.cn/project_details/12233.html
格萨（斯）尔,民间文学,四川省,https://www.ihchina.cn/project_details/12234.html
格萨（斯）尔,民间文学,云南省 ,https://www.ihchina.cn/project_details/12235.html
格萨（斯）尔,民间文学,西藏自治区 ,https://www.ihchina.cn/project_details/12236.html
格萨（斯）尔,民间文学,甘肃省,https://www.ihchina.cn/project_details/12237.html
格萨（斯）尔,民间文学,青海省,https://www.ihchina.cn/project_details/12238.html
格萨（斯）尔,民间文学,新疆维吾尔自治区,https://www.ihchina.cn/project_details/12239.html
格萨（斯）尔,民间文学,中国社会科学院《格萨（斯）尔》办公室,https://www.ihchina.cn/project_details/12232.html
格萨（斯）尔,民间文学,内蒙古自治区巴林右旗,https://www.ihchina.cn/project_details/12240.html
阿诗玛,民间文学,云南省石林彝族自治县,https://www.ihchina.cn/project_details/12241.html
拉仁布与吉门索,民间文学,青海省互助土族自治县,https://www.ihchina.cn/project_details/12242.html
畲族小说歌,民间文学,福建省霞浦县,https://www.ihchina.cn/project_details/12243.html
青林寺谜语,民间文学,湖北省宜都市,https://www.ihchina.cn/project_details/12244.html
谜语（澄海灯谜）,民间文学,广东省汕头市澄海区,https://www.ihchina.cn/project_details/12245.html
八达岭长城传说,民间文学,北京市延庆县,https://www.ihchina.cn/project_details/12246.html
永定河传说,民间文学,北京市石景山区,https://www.ihchina.cn/project_details/12247.html
杨家将传说（穆桂英传说）,民间文学,北京市房山区,https://www.ihchina.cn/project_details/12248.html
杨家将传说（杨家将说唱）,民间文学,山西省,https://www.ihchina.cn/project_details/12249.html
杨家将传说（杨七郎墓传说）,民间文学,天津市宁河县,https://www.ihchina.cn/project_details/12250.html
尧的传说,民间文学,山西省绛县,https://www.ihchina.cn/project_details/12251.html
尧的传说,民间文学,山东省菏泽市牡丹区,https://www.ihchina.cn/project_details/12252.html
牛郎织女传说,民间文学,山西省和顺县,https://www.ihchina.cn/project_details/12253.html
牛郎织女传说,民间文学,山东省沂源县,https://www.ihchina.cn/project_details/12254.html
牛郎织女传说,民间文学,陕西省西安市长安区,https://www.ihchina.cn/project_details/12255.html
西湖传说,民间文学,浙江省杭州市,https://www.ihchina.cn/project_details/12256.html
刘伯温传说,民间文学,浙江省文成县,https://www.ihchina.cn/project_details/12257.html
刘伯温传说,民间文学,浙江省青田县,https://www.ihchina.cn/project_details/12258.html
黄初平（黄大仙）传说,民间文学,浙江省金华市,https://www.ihchina.cn/project_details/12259.html
观音传说,民间文学,浙江省舟山市,https://www.ihchina.cn/project_details/12260.html
徐福东渡传说,民间文学,浙江省象山县,https://www.ihchina.cn/project_details/12261.html
徐福东渡传说,民间文学,浙江省慈溪市,https://www.ihchina.cn/project_details/12262.html
徐福传说,民间文学,山东省胶南市,https://www.ihchina.cn/project_details/12265.html
徐福传说,民间文学,山东省青岛市黄岛区,https://www.ihchina.cn/project_details/12264.html
徐福传说,民间文学,江苏省赣榆县,https://www.ihchina.cn/project_details/12263.html
陶朱公传说,民间文学,山东省定陶县,https://www.ihchina.cn/project_details/12266.html
麒麟传说,民间文学,山东省巨野县,https://www.ihchina.cn/project_details/12268.html
麒麟传说,民间文学,山东省嘉祥县,https://www.ihchina.cn/project_details/12267.html
鲁班传说,民间文学,山东省曲阜市,https://www.ihchina.cn/project_details/12270.html
鲁班传说,民间文学,山东省滕州市,https://www.ihchina.cn/project_details/12269.html
八仙传说,民间文学,山东省蓬莱市,https://www.ihchina.cn/project_details/12271.html
秃尾巴老李的传说,民间文学,山东省即墨市,https://www.ihchina.cn/project_details/12272.html
秃尾巴老李的传说,民间文学,山东省莒县,https://www.ihchina.cn/project_details/12275.html
秃尾巴老李的传说,民间文学,山东省文登市,https://www.ihchina.cn/project_details/12274.html
秃尾巴老李的传说,民间文学,山东省诸城市,https://www.ihchina.cn/project_details/12273.html
屈原传说,民间文学,湖北省秭归县,https://www.ihchina.cn/project_details/12276.html
王昭君传说,民间文学,湖北省兴山县,https://www.ihchina.cn/project_details/12277.html
炎帝神农传说,民间文学,湖北省随州市,https://www.ihchina.cn/project_details/12278.html
炎帝神农传说,民间文学,湖北省神农架林区,https://www.ihchina.cn/project_details/12279.html
木兰传说,民间文学,河南省虞城县,https://www.ihchina.cn/project_details/12280.html
木兰传说,民间文学,湖北省武汉市黄陂区,https://www.ihchina.cn/project_details/12281.html
木兰传说,民间文学,陕西省延安市宝塔区,https://www.ihchina.cn/project_details/12282.html
巴拉根仓的故事,民间文学,内蒙古自治区通辽市,https://www.ihchina.cn/project_details/12283.html
北票民间故事,民间文学,辽宁省北票市,https://www.ihchina.cn/project_details/12284.html
满族民间故事,民间文学,辽宁省文学艺术界联合会民间文艺家协会,https://www.ihchina.cn/project_details/12285.html
徐文长故事,民间文学,浙江省绍兴市,https://www.ihchina.cn/project_details/12286.html
崂山民间故事,民间文学,山东省青岛市崂山区,https://www.ihchina.cn/project_details/12287.html
都镇湾故事,民间文学,湖北省长阳土家族自治县,https://www.ihchina.cn/project_details/12288.html
盘古神话,民间文学,河南省桐柏县,https://www.ihchina.cn/project_details/12289.html
盘古神话,民间文学,河南省泌阳县,https://www.ihchina.cn/project_details/12290.html
邵原神话群,民间文学,河南省济源市,https://www.ihchina.cn/project_details/12291.html
嘎达梅林,民间文学,内蒙古自治区科尔沁左翼中旗,https://www.ihchina.cn/project_details/12292.html
科尔沁潮尔史诗,民间文学,内蒙古自治区,https://www.ihchina.cn/project_details/12293.html
仰阿莎,民间文学,贵州省黔东南苗族侗族自治州,https://www.ihchina.cn/project_details/12294.html
布依族盘歌,民间文学,贵州省盘县,https://www.ihchina.cn/project_details/12295.html
梅葛,民间文学,云南省楚雄彝族自治州,https://www.ihchina.cn/project_details/12296.html
查姆,民间文学,云南省双柏县,https://www.ihchina.cn/project_details/12297.html
达古达楞格莱标,民间文学,云南省德宏傣族景颇族自治州,https://www.ihchina.cn/project_details/12298.html
哈尼哈吧,民间文学,云南省元阳县,https://www.ihchina.cn/project_details/12299.html
召树屯与喃木诺娜,民间文学,云南省西双版纳傣族自治州,https://www.ihchina.cn/project_details/12300.html
米拉尕黑,民间文学,甘肃省东乡族自治县,https://www.ihchina.cn/project_details/12301.html
康巴拉伊,民间文学,青海省治多县,https://www.ihchina.cn/project_details/12302.html
汗青格勒,民间文学,青海省海西蒙古族藏族自治州,https://www.ihchina.cn/project_details/12303.html
维吾尔族达斯坦,民间文学,新疆维吾尔自治区,https://www.ihchina.cn/project_details/12304.html
哈萨克族达斯坦,民间文学,新疆维吾尔自治区文学艺术界联合会民间文艺家协会,https://www.ihchina.cn/project_details/12305.html
哈萨克族达斯坦,民间文学,新疆维吾尔自治区沙湾县,https://www.ihchina.cn/project_details/12306.html
哈萨克族达斯坦,民间文学,新疆维吾尔自治区福海县,https://www.ihchina.cn/project_details/12307.html
珠郎娘美,民间文学,贵州省榕江县,https://www.ihchina.cn/project_details/12308.html
珠郎娘美,民间文学,贵州省从江县,https://www.ihchina.cn/project_details/12309.html
司岗里,民间文学,云南省沧源佤族自治县,https://www.ihchina.cn/project_details/12310.html
司岗里,民间文学,云南省西盟佤族自治县,https://www.ihchina.cn/project_details/12311.html
彝族克智,民间文学,四川省美姑县,https://www.ihchina.cn/project_details/12312.html
苗族贾理,民间文学,贵州省黔东南苗族侗族自治州,https://www.ihchina.cn/project_details/12313.html
藏族婚宴十八说,民间文学,青海省,https://www.ihchina.cn/project_details/12314.html
童谣（北京童谣）,民间文学,北京市宣武区,https://www.ihchina.cn/project_details/12315.html
童谣（闽南童谣）,民间文学,福建省厦门市,https://www.ihchina.cn/project_details/12316.html
童谣（绍兴童谣）,民间文学,浙江省绍兴市,https://www.ihchina.cn/project_details/12317.html
童谣（纳西族童谣）,民间文学,云南省丽江市古城区,https://www.ihchina.cn/project_details/23636.html
桐城歌,民间文学,安徽省桐城市,https://www.ihchina.cn/project_details/12318.html
土家族梯玛歌,民间文学,湖南省龙山县,https://www.ihchina.cn/project_details/12319.html
雷州歌,民间文学,广东省雷州市,https://www.ihchina.cn/project_details/12320.html
壮族嘹歌,民间文学,广西壮族自治区平果县,https://www.ihchina.cn/project_details/12321.html
柯尔克孜约隆,民间文学,新疆维吾尔自治区阿克陶县,https://www.ihchina.cn/project_details/12323.html
柯尔克孜约隆,民间文学,新疆师范大学,https://www.ihchina.cn/project_details/12322.html
笑话（万荣笑话）,民间文学,山西省万荣县,https://www.ihchina.cn/project_details/12324.html
天坛传说,民间文学,北京市东城区,https://www.ihchina.cn/project_details/12325.html
曹雪芹传说,民间文学,北京市海淀区,https://www.ihchina.cn/project_details/12326.html
契丹始祖传说,民间文学,河北省平泉县,https://www.ihchina.cn/project_details/12327.html
赵氏孤儿传说,民间文学,山西省盂县,https://www.ihchina.cn/project_details/12328.html
白马拖缰传说,民间文学,山西省晋城市城区,https://www.ihchina.cn/project_details/12329.html
舜的传说,民间文学,山西省沁水县,https://www.ihchina.cn/project_details/12330.html
舜的传说,民间文学,山东省诸城市,https://www.ihchina.cn/project_details/12331.html
禹的传说,民间文学,四川省汶川县,https://www.ihchina.cn/project_details/12333.html
禹的传说,民间文学,四川省北川羌族自治县,https://www.ihchina.cn/project_details/12332.html
禹的传说（武汉大禹治水传说）,民间文学,湖北省武汉市汉阳区,https://www.ihchina.cn/project_details/23637.html
防风传说,民间文学,浙江省德清县,https://www.ihchina.cn/project_details/12334.html
盘瓠传说,民间文学,湖南省泸溪县,https://www.ihchina.cn/project_details/12335.html
庄子传说,民间文学,山东省东明县,https://www.ihchina.cn/project_details/12336.html
柳毅传说,民间文学,山东省潍坊市寒亭区,https://www.ihchina.cn/project_details/12337.html
禅宗祖师传说,民间文学,湖北省黄梅县,https://www.ihchina.cn/project_details/12338.html
禅宗祖师传说（六祖传说）,民间文学,广东省云浮市新兴县,https://www.ihchina.cn/project_details/23638.html
布袋和尚传说,民间文学,浙江省奉化市,https://www.ihchina.cn/project_details/12339.html
钱王传说,民间文学,浙江省临安市,https://www.ihchina.cn/project_details/12340.html
苏东坡传说,民间文学,浙江省杭州市,https://www.ihchina.cn/project_details/12341.html
苏东坡传说,民间文学,湖北省黄冈市,https://www.ihchina.cn/project_details/12342.html
王羲之传说,民间文学,浙江省绍兴市,https://www.ihchina.cn/project_details/12343.html
李时珍传说,民间文学,湖北省蕲春县,https://www.ihchina.cn/project_details/12344.html
蔡伦造纸传说,民间文学,陕西省汉中市,https://www.ihchina.cn/project_details/12345.html
牡丹传说,民间文学,山东省菏泽市牡丹区,https://www.ihchina.cn/project_details/12346.html
泰山传说,民间文学,山东省泰安市,https://www.ihchina.cn/project_details/12347.html
黄鹤楼传说,民间文学,湖北省武汉市武昌区,https://www.ihchina.cn/project_details/12348.html
烂柯山的传说,民间文学,山西省陵川县,https://www.ihchina.cn/project_details/12349.html
烂柯山的传说,民间文学,浙江省衢州市,https://www.ihchina.cn/project_details/12350.html
珞巴族始祖传说,民间文学,西藏自治区米林县,https://www.ihchina.cn/project_details/12351.html
阿尼玛卿雪山传说,民间文学,青海省果洛藏族自治州,https://www.ihchina.cn/project_details/12352.html
锡伯族民间故事,民间文学,辽宁省沈阳市,https://www.ihchina.cn/project_details/12353.html
嘉黎民间故事,民间文学,西藏自治区嘉黎县,https://www.ihchina.cn/project_details/12354.html
海洋动物故事,民间文学,浙江省洞头县,https://www.ihchina.cn/project_details/12355.html
土家族哭嫁歌,民间文学,湖南省永顺县,https://www.ihchina.cn/project_details/12357.html
土家族哭嫁歌,民间文学,湖南省古丈县,https://www.ihchina.cn/project_details/12356.html
坡芽情歌,民间文学,云南省富宁县,https://www.ihchina.cn/project_details/12358.html
祝赞词,民间文学,内蒙古自治区东乌珠穆沁旗,https://www.ihchina.cn/project_details/12359.html
祝赞词,民间文学,新疆维吾尔自治区博湖县,https://www.ihchina.cn/project_details/12360.html
祝赞词,民间文学,新疆维吾尔自治区和布克赛尔蒙古自治县,https://www.ihchina.cn/project_details/12361.html
祝赞词（肃北蒙古族祝赞词）,民间文学,甘肃省酒泉市肃北蒙古族自治县,https://www.ihchina.cn/project_details/23639.html
黑暗传,民间文学,湖北省保康县,https://www.ihchina.cn/project_details/12362.html
黑暗传,民间文学,湖北省神农架林区,https://www.ihchina.cn/project_details/12363.html
陶克陶胡,民间文学,吉林省前郭尔罗斯蒙古族自治县,https://www.ihchina.cn/project_details/12364.html
密洛陀,民间文学,广西壮族自治区都安瑶族自治县,https://www.ihchina.cn/project_details/12365.html
亚鲁王,民间文学,贵州省紫云苗族布依族自治县,https://www.ihchina.cn/project_details/12366.html
目瑙斋瓦,民间文学,云南省德宏傣族景颇族自治州,https://www.ihchina.cn/project_details/12367.html
洛奇洛耶与扎斯扎依,民间文学,云南省墨江哈尼族自治县,https://www.ihchina.cn/project_details/12368.html
阿细先基,民间文学,云南省弥勒县,https://www.ihchina.cn/project_details/12369.html
羌戈大战,民间文学,四川省汶川县,https://www.ihchina.cn/project_details/12370.html
恰克恰克,民间文学,新疆维吾尔自治区伊宁市,https://www.ihchina.cn/project_details/12371.html
酉阳古歌,民间文学,重庆市酉阳土家族苗族自治县,https://www.ihchina.cn/project_details/12372.html
谚语（沪谚）,民间文学,上海市闵行区,https://www.ihchina.cn/project_details/12373.html
谚语（陕北民谚）,民间文学,陕西省榆林市,https://www.ihchina.cn/project_details/12374.html
谚语（哈萨克族谚语）,民间文学,新疆维吾尔自治区伊犁哈萨克自治州特克斯县,https://www.ihchina.cn/project_details/23640.html
卢沟桥传说,民间文学,北京市丰台区,https://www.ihchina.cn/project_details/12375.html
鬼谷子传说 ,民间文学,河北省临漳县,https://www.ihchina.cn/project_details/12376.html
东海孝妇传说,民间文学,江苏省连云港市,https://www.ihchina.cn/project_details/12377.html
刘阮传说,民间文学,浙江省天台县,https://www.ihchina.cn/project_details/12378.html
孔雀东南飞传说,民间文学,安徽省怀宁县,https://www.ihchina.cn/project_details/12379.html
孔雀东南飞传说,民间文学,安徽省潜山县,https://www.ihchina.cn/project_details/12380.html
老子传说,民间文学,安徽省涡阳县,https://www.ihchina.cn/project_details/12381.html
老子传说,民间文学,河南省灵宝市,https://www.ihchina.cn/project_details/12382.html
陈三五娘传说,民间文学,福建省泉州市洛江区,https://www.ihchina.cn/project_details/12383.html
胡峄阳传说,民间文学,山东省青岛市城阳区,https://www.ihchina.cn/project_details/12384.html
孟母教子传说,民间文学,山东省邹城市,https://www.ihchina.cn/project_details/12385.html
河图洛书传说,民间文学,河南省洛阳市,https://www.ihchina.cn/project_details/12386.html
杞人忧天传说,民间文学,河南省杞县,https://www.ihchina.cn/project_details/12387.html
三国传说,民间文学,湖北省,https://www.ihchina.cn/project_details/12388.html
伯牙子期传说,民间文学,湖北省武汉市,https://www.ihchina.cn/project_details/12389.html
尹吉甫传说,民间文学,湖北省房县,https://www.ihchina.cn/project_details/12390.html
苏仙传说,民间文学,湖南省郴州市苏仙区,https://www.ihchina.cn/project_details/12391.html
毕阿史拉则传说,民间文学,四川省金阳县,https://www.ihchina.cn/project_details/12392.html
仓颉传说,民间文学,陕西省洛南县,https://www.ihchina.cn/project_details/12394.html
仓颉传说,民间文学,陕西省白水县,https://www.ihchina.cn/project_details/12393.html
骆驼泉传说,民间文学,青海省循化撒拉族自治县,https://www.ihchina.cn/project_details/12395.html
回族民间故事,民间文学,宁夏回族自治区泾源县,https://www.ihchina.cn/project_details/12396.html
广禅侯故事,民间文学,山西省阳城县,https://www.ihchina.cn/project_details/12397.html
解缙故事,民间文学,江西省吉水县,https://www.ihchina.cn/project_details/12398.html
壮族百鸟衣故事,民间文学,广西壮族自治区横县,https://www.ihchina.cn/project_details/12399.html
阿凡提故事,民间文学,新疆维吾尔自治区喀什地区,https://www.ihchina.cn/project_details/12400.html
广阳镇民间故事,民间文学,重庆市南岸区,https://www.ihchina.cn/project_details/12401.html
西王母神话,民间文学,新疆维吾尔自治区阜康市,https://www.ihchina.cn/project_details/12402.html
盘王大歌,民间文学,湖南省江华瑶族自治县,https://www.ihchina.cn/project_details/12403.html
玛牧,民间文学,四川省喜德县,https://www.ihchina.cn/project_details/12404.html
黑白战争,民间文学,云南省丽江市古城区,https://www.ihchina.cn/project_details/12405.html
祁家延西,民间文学,青海省互助土族自治县,https://www.ihchina.cn/project_details/12406.html
常山喝彩歌谣,民间文学,浙江省常山县,https://www.ihchina.cn/project_details/12407.html
八大处传说,民间文学,北京市石景山区,https://www.ihchina.cn/project_details/23436.html
玄奘传说,民间文学,河南省洛阳市偃师区,https://www.ihchina.cn/project_details/23437.html
女娲传说,民间文学,湖北省十堰市竹山县,https://www.ihchina.cn/project_details/23438.html
老司城传说,民间文学,湖南省湘西土家族苗族自治州永顺县,https://www.ihchina.cn/project_details/23439.html
珠玑巷人南迁传说,民间文学,广东省韶关市南雄市,https://www.ihchina.cn/project_details/23440.html
张骞传说,民间文学,陕西省汉中市城固县,https://www.ihchina.cn/project_details/23441.html
藏族民间传说（年保玉则传说）,民间文学,青海省果洛藏族自治州久治县,https://www.ihchina.cn/project_details/23442.html
鄂温克族民间故事,民间文学,内蒙古自治区呼伦贝尔市鄂温克族自治旗,https://www.ihchina.cn/project_details/23443.html
包公故事,民间文学,安徽省合肥市,https://www.ihchina.cn/project_details/23444.html
仫佬族古歌,民间文学,广西壮族自治区河池市罗城仫佬族自治县,https://www.ihchina.cn/project_details/23445.html
巴狄雄萨滚,民间文学,贵州省铜仁市松桃苗族自治县,https://www.ihchina.cn/project_details/23446.html
都玛简收,民间文学,云南省红河哈尼族彝族自治州绿春县,https://www.ihchina.cn/project_details/23447.html
